항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,48,9,-60,55,183,,235, 
  당기순이익(지배)＜당기＞,18.9,3.6,-23.8,21.5,72.1,, , 
  보통주수정평균발행주식수＜당기＞,"39,403,685","39,403,685","39,403,685","39,403,685",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 BPS,"1,638","1,573","1,568","1,590","1,751",,10, 
  자본총계(지배)＜당기＞,645.6,619.8,617.9,626.6,689.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"39,403,685","39,403,685","39,403,685","39,403,685","39,403,685",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,568,-598,-205,392,-302,,-177, 
  영업활동현금흐름＜당기＞,223.8,-235.5,-80.9,154.3,-119.1,, , 
  보통주수정평균발행주식수＜당기＞,"39,403,685","39,403,685","39,403,685","39,403,685",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 SPS,"7,592","7,812","8,717","8,416","9,029",,7, 
  매출액＜당기＞,"2,991.5","3,078.4","3,435.0","3,316.1","3,557.8",, , 
  보통주수정평균발행주식수＜당기＞,"39,403,685","39,403,685","39,403,685","39,403,685",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 PER,41.55,190.75,N/A,32.32,10.60,,-67.21, 
  보통주수정주가(기말)＜당기＞,"1,990","1,730","1,825","1,765","1,940","7,640", , 
  EPS＜당기＞,48,9,-60,55,183,, , 
펼치기 PBR,1.21,1.10,1.16,1.11,1.11,,-0.14, 
  보통주수정주가(기말)＜당기＞,"1,990","1,730","1,825","1,765","1,940","7,640", , 
  BPS＜당기＞,"1,638","1,573","1,568","1,590","1,751",, , 
펼치기 PCR,3.50,-2.89,-8.89,4.51,-6.42,,-242.39, 
  보통주수정주가(기말)＜당기＞,"1,990","1,730","1,825","1,765","1,940","7,640", , 
  CPS＜당기＞,568,-598,-205,392,-302,, , 
펼치기 PSR,0.26,0.22,0.21,0.21,0.21,,2.45, 
  보통주수정주가(기말)＜당기＞,"1,990","1,730","1,825","1,765","1,940","7,640", , 
  SPS＜당기＞,"7,592","7,812","8,717","8,416","9,029",, , 
펼치기 EV/EBITDA,106.01,33.42,20.96,20.26,8.46,,-58.26, 
  EV＜당기＞,"1,261.7","1,388.6","1,461.9","1,210.9","1,352.6",, , 
  EBITDA＜당기＞,11.9,41.6,69.8,59.8,159.9,, , 
펼치기 DPS,25,25,25,25,25,,0, 
  현금DPS,25,25,25,25,25,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.26,1.45,1.37,1.42,1.29,,-0.13, 
  현금배당성향(%),52.19,275.65,-41.34,45.78,13.66,,-32.12, 
