항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,398,441,477,793,"1,695",,114, 
  당기순이익(지배)＜당기＞,30.0,33.3,37.7,60.8,130.0,, , 
  보통주수정평균발행주식수＜당기＞,"7,540,136","7,560,605","7,902,061","7,668,536","7,668,581","7,670,036", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,964","4,091","4,705","5,401","6,938",,28, 
  자본총계(지배)＜당기＞,298.9,331.9,360.8,414.2,532.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"7,540,136","8,114,848","7,668,536","7,668,536","7,670,036","7,670,036", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,152,474,"-1,027",617,-376,,-161, 
  영업활동현금흐름＜당기＞,11.4,35.9,-81.2,47.3,-28.8,, , 
  보통주수정평균발행주식수＜당기＞,"7,540,136","7,560,605","7,902,061","7,668,536","7,668,581","7,670,036", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"30,161","31,751","35,259","40,876","47,577",,16, 
  매출액＜당기＞,"2,274.2","2,400.6","2,786.2","3,134.6","3,648.5",, , 
  보통주수정평균발행주식수＜당기＞,"7,540,136","7,560,605","7,902,061","7,668,536","7,668,581","7,670,036", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,10.73,10.30,22.52,14.25,12.62,,-11.41, 
  보통주수정주가(기말)＜당기＞,"4,275","4,540","10,750","11,300","21,400","22,500", , 
  EPS＜당기＞,398,441,477,793,"1,695",, , 
펼치기 PBR,1.08,1.11,2.28,2.09,3.08,,47.43, 
  보통주수정주가(기말)＜당기＞,"4,275","4,540","10,750","11,300","21,400","22,500", , 
  BPS＜당기＞,"3,964","4,091","4,705","5,401","6,938",, , 
펼치기 PCR,28.21,9.57,-10.46,18.33,-56.93,,-410.61, 
  보통주수정주가(기말)＜당기＞,"4,275","4,540","10,750","11,300","21,400","22,500", , 
  CPS＜당기＞,152,474,"-1,027",617,-376,, , 
펼치기 PSR,0.14,0.14,0.30,0.28,0.45,,62.71, 
  보통주수정주가(기말)＜당기＞,"4,275","4,540","10,750","11,300","21,400","22,500", , 
  SPS＜당기＞,"30,161","31,751","35,259","40,876","47,577",, , 
펼치기 EV/EBITDA,11.11,6.04,14.19,11.98,8.87,,-26.03, 
  EV＜당기＞,327.7,294.2,888.0,890.4,"1,713.9",, , 
  EBITDA＜당기＞,29.5,48.7,62.6,74.3,193.3,, , 
펼치기 DPS,50,100,100,150,600,,300, 
  현금DPS,50,100,100,150,600,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.17,2.20,0.93,1.33,2.80,,1.48, 
  현금배당성향(%),12.55,24.35,20.33,18.91,35.40,,16.48, 
