항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-217,94,"-1,278",412,"1,656",,302, 
  당기순이익(지배)＜당기＞,-21.7,9.4,-127.8,45.2,242.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,995,198","14,640,802","15,244,382", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,118","4,220","3,003","3,797","5,630",,48, 
  자본총계(지배)＜당기＞,396.4,406.1,289.0,483.7,839.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,624,725","9,624,725","9,624,725","12,740,446","14,919,376","14,919,376", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,595,624,-970,914,"2,187",,139, 
  영업활동현금흐름＜당기＞,59.5,62.4,-97.0,100.5,320.2,, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,995,198","14,640,802","15,244,382", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,669","9,397","6,797","14,528","20,723",,43, 
  매출액＜당기＞,766.9,939.7,679.7,"1,597.4","3,034.0",, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,995,198","14,640,802","15,244,382", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,30.94,N/A,13.12,10.90,,-16.93, 
  보통주수정주가(기말)＜당기＞,"3,110","2,900","5,800","5,400","18,050","18,750", , 
  EPS＜당기＞,-217,94,"-1,278",412,"1,656",, , 
펼치기 PBR,0.76,0.69,1.93,1.42,3.21,,125.43, 
  보통주수정주가(기말)＜당기＞,"3,110","2,900","5,800","5,400","18,050","18,750", , 
  BPS＜당기＞,"4,118","4,220","3,003","3,797","5,630",, , 
펼치기 PCR,5.23,4.65,-5.98,5.91,8.25,,39.76, 
  보통주수정주가(기말)＜당기＞,"3,110","2,900","5,800","5,400","18,050","18,750", , 
  CPS＜당기＞,595,624,-970,914,"2,187",, , 
펼치기 PSR,0.41,0.31,0.85,0.37,0.87,,134.34, 
  보통주수정주가(기말)＜당기＞,"3,110","2,900","5,800","5,400","18,050","18,750", , 
  SPS＜당기＞,"7,669","9,397","6,797","14,528","20,723",, , 
펼치기 EV/EBITDA,-109.11,4.63,-20.35,7.68,7.60,,-1.07, 
  EV＜당기＞,296.9,272.7,798.3,905.9,"2,641.9",, , 
  EBITDA＜당기＞,-2.7,58.9,-39.2,118.0,347.7,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
