항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-379,-403,"-1,129","-1,910",-235,,88, 
  당기순이익(지배)＜당기＞,-55.3,-74.5,-247.9,-473.8,-82.7,, , 
  보통주수정평균발행주식수＜당기＞,"14,616,847","18,506,938","21,964,778","24,811,748","35,125,744","35,639,395", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,415","3,102","2,748","1,195","1,531",,28, 
  자본총계(지배)＜당기＞,525.0,582.4,622.8,356.6,545.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,372,667","18,773,320","22,661,448","29,837,372","35,639,386","35,639,396", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-387,-371,77,-274,-124,,55, 
  영업활동현금흐름＜당기＞,-56.6,-68.7,16.8,-68.1,-43.7,, , 
  보통주수정평균발행주식수＜당기＞,"14,616,847","18,506,938","21,964,778","24,811,748","35,125,744","35,639,395", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,064","2,774","2,701","1,838","1,513",,-18, 
  매출액＜당기＞,447.8,513.4,593.4,456.2,531.3,, , 
  보통주수정평균발행주식수＜당기＞,"14,616,847","18,506,938","21,964,778","24,811,748","35,125,744","35,639,395", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-477.97, 
  보통주수정주가(기말)＜당기＞,"5,320","6,550","4,060","3,130","2,230","2,230", , 
  EPS＜당기＞,-379,-403,"-1,129","-1,910",-235,, , 
펼치기 PBR,1.56,2.11,1.48,2.62,1.46,,-44.37, 
  보통주수정주가(기말)＜당기＞,"5,320","6,550","4,060","3,130","2,230","2,230", , 
  BPS＜당기＞,"3,415","3,102","2,748","1,195","1,531",, , 
펼치기 PCR,-13.74,-17.65,53.00,-11.41,-17.94,,-57.25, 
  보통주수정주가(기말)＜당기＞,"5,320","6,550","4,060","3,130","2,230","2,230", , 
  CPS＜당기＞,-387,-371,77,-274,-124,, , 
펼치기 PSR,1.74,2.36,1.50,1.70,1.47,,-13.41, 
  보통주수정주가(기말)＜당기＞,"5,320","6,550","4,060","3,130","2,230","2,230", , 
  SPS＜당기＞,"3,064","2,774","2,701","1,838","1,513",, , 
펼치기 EV/EBITDA,29.17,57.52,-150.86,-8.00,52.08,,751.32, 
  EV＜당기＞,"1,265.6","2,041.2","1,328.3","1,392.9","1,059.1",, , 
  EBITDA＜당기＞,43.4,35.5,-8.8,-174.2,20.3,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
