항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-184,-391,-240,-190,-190,,0, 
  당기순이익(지배)＜당기＞,-162.2,-383.7,-234.8,-186.2,-185.8,, , 
  보통주수정평균발행주식수＜당기＞,"88,344,028","98,008,044","98,008,044","98,008,044","98,008,044",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,532","1,180",933,707,546,,-23, 
  자본총계(지배)＜당기＞,"1,499.5","1,154.3",913.1,692.1,534.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"97,861,578","97,861,578","97,861,578","97,861,578","97,861,578",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,57,-194,-335,-79,212,,367, 
  영업활동현금흐름＜당기＞,50.3,-190.3,-328.4,-77.8,208.1,, , 
  보통주수정평균발행주식수＜당기＞,"88,344,028","98,008,044","98,008,044","98,008,044","98,008,044",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,621","1,494","1,591","1,308","1,382",,6, 
  매출액＜당기＞,"1,431.7","1,464.0","1,559.1","1,281.7","1,354.1",, , 
  보통주수정평균발행주식수＜당기＞,"88,344,028","98,008,044","98,008,044","98,008,044","98,008,044",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,35.25, 
  보통주수정주가(기말)＜당기＞,"2,365","1,650","1,220","1,065",688,730, , 
  EPS＜당기＞,-184,-391,-240,-190,-190,, , 
펼치기 PBR,1.54,1.40,1.31,1.51,1.26,,-16.40, 
  보통주수정주가(기말)＜당기＞,"2,365","1,650","1,220","1,065",688,730, , 
  BPS＜당기＞,"1,532","1,180",933,707,546,, , 
펼치기 PCR,41.53,-8.50,-3.64,-13.41,3.24,,124.16, 
  보통주수정주가(기말)＜당기＞,"2,365","1,650","1,220","1,065",688,730, , 
  CPS＜당기＞,57,-194,-335,-79,212,, , 
펼치기 PSR,1.46,1.10,0.77,0.81,0.50,,-38.85, 
  보통주수정주가(기말)＜당기＞,"2,365","1,650","1,220","1,065",688,730, , 
  SPS＜당기＞,"1,621","1,494","1,591","1,308","1,382",, , 
펼치기 EV/EBITDA,16.52,-8.08,-78.55,-80.27,24.33,,130.31, 
  EV＜당기＞,"2,254.3","1,745.2","1,651.9","1,448.3","1,003.4",, , 
  EBITDA＜당기＞,136.5,-216.0,-21.0,-18.0,41.2,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
