항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,067","-2,189","-1,708",-622,-619,,1, 
  당기순이익(지배)＜당기＞,-74.7,-153.2,-119.6,-43.5,-43.3,, , 
  보통주수정평균발행주식수＜당기＞,"7,000,000","7,000,000","7,000,000","7,000,000","7,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"7,913","5,680","3,959","3,257","2,815",,-14, 
  자본총계(지배)＜당기＞,542.7,389.4,271.4,223.3,193.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"6,858,652","6,856,006","6,856,006","6,856,006","6,856,006",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-584,"-1,272",197,30,367,,"1,108", 
  영업활동현금흐름＜당기＞,-40.9,-89.0,13.8,2.1,25.7,, , 
  보통주수정평균발행주식수＜당기＞,"7,000,000","7,000,000","7,000,000","7,000,000","7,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"9,241","9,861","6,164","6,019","5,487",,-9, 
  매출액＜당기＞,646.9,690.3,431.5,421.3,384.1,, , 
  보통주수정평균발행주식수＜당기＞,"7,000,000","7,000,000","7,000,000","7,000,000","7,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-69.05, 
  보통주수정주가(기말)＜당기＞,"11,950","6,570","4,920","3,675","6,180","5,480", , 
  EPS＜당기＞,"-1,067","-2,189","-1,708",-622,-619,, , 
펼치기 PBR,1.51,1.16,1.24,1.13,2.20,,94.60, 
  보통주수정주가(기말)＜당기＞,"11,950","6,570","4,920","3,675","6,180","5,480", , 
  BPS＜당기＞,"7,913","5,680","3,959","3,257","2,815",, , 
펼치기 PCR,-20.47,-5.17,25.01,120.97,16.83,,-86.08, 
  보통주수정주가(기말)＜당기＞,"11,950","6,570","4,920","3,675","6,180","5,480", , 
  CPS＜당기＞,-584,"-1,272",197,30,367,, , 
펼치기 PSR,1.29,0.67,0.80,0.61,1.13,,84.47, 
  보통주수정주가(기말)＜당기＞,"11,950","6,570","4,920","3,675","6,180","5,480", , 
  SPS＜당기＞,"9,241","9,861","6,164","6,019","5,487",, , 
펼치기 EV/EBITDA,-23.15,-9.60,16.54,10.67,-28.53,,-367.48, 
  EV＜당기＞,"1,041.7",634.9,515.3,433.6,465.4,, , 
  EBITDA＜당기＞,-45.0,-66.2,31.1,40.7,-16.3,, , 
펼치기 DPS,5,,,,,, , 
  현금DPS,0,,,,,, , 
  주식DPS,5,,,,,, , 
  현금배당수익률,0.00,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
