항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,426,"1,064","1,180","1,321","2,026","2,602",53,28
  당기순이익(지배)＜당기＞,69.5,175.6,194.8,218.2,334.5,429.7, , 
  보통주수정평균발행주식수＜당기＞,"16,305,697","16,510,993","16,510,993","16,510,993","16,510,993","16,510,993", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,228","4,308","5,433","6,600","8,700","11,405",32,31
  자본총계(지배)＜당기＞,532.9,711.3,897.0,"1,089.8","1,436.5","1,883.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,510,993","16,510,993","16,510,993","16,510,993","16,510,993",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,823,738,"1,699","1,489","1,587","3,579",7,126
  영업활동현금흐름＜당기＞,134.2,121.8,280.5,245.9,262.0,391.0, , 
  보통주수정평균발행주식수＜당기＞,"16,305,697","16,510,993","16,510,993","16,510,993","16,510,993","16,510,993", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,444","6,392","7,113","9,429","11,511","14,915",22,30
  매출액＜당기＞,887.6,"1,055.4","1,174.4","1,556.8","1,900.6","2,462.7", , 
  보통주수정평균발행주식수＜당기＞,"16,305,697","16,510,993","16,510,993","16,510,993","16,510,993","16,510,993", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.92,4.61,7.02,13.32,14.14,9.65,6.18,-31.79
  보통주수정주가(기말)＜당기＞,"6,360","4,900","8,280","17,600","28,650","25,100", , 
  EPS＜당기＞,426,"1,064","1,180","1,321","2,026","2,602", , 
펼치기 PBR,1.97,1.14,1.52,2.67,3.29,2.20,23.50,-33.17
  보통주수정주가(기말)＜당기＞,"6,360","4,900","8,280","17,600","28,650","25,100", , 
  BPS＜당기＞,"3,228","4,308","5,433","6,600","8,700","11,405", , 
펼치기 PCR,7.73,6.64,4.87,11.82,18.05,7.01,52.74,-61.16
  보통주수정주가(기말)＜당기＞,"6,360","4,900","8,280","17,600","28,650","25,100", , 
  CPS＜당기＞,823,738,"1,699","1,489","1,587","3,579", , 
펼치기 PSR,1.17,0.77,1.16,1.87,2.49,1.68,33.34,-32.39
  보통주수정주가(기말)＜당기＞,"6,360","4,900","8,280","17,600","28,650","25,100", , 
  SPS＜당기＞,"5,444","6,392","7,113","9,429","11,511","14,915", , 
펼치기 EV/EBITDA,8.01,4.17,5.05,6.71,9.80,6.01,46.12,-38.66
  EV＜당기＞,"1,394.9","1,109.5","1,492.2","2,865.9","4,694.5","3,928.3", , 
  EBITDA＜당기＞,174.1,265.9,295.8,427.2,478.9,653.3, , 
펼치기 DPS,40,50,50,70,60,,-14, 
  현금DPS,40,50,50,70,60,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.63,1.02,0.60,0.40,0.21,0.33,-0.19,0.12
  현금배당성향(%),9.50,4.70,4.24,5.30,2.96,3.19,-2.34,0.23
