항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,856,669,730,122,231,,89, 
  당기순이익(지배)＜당기＞,77.3,60.4,65.9,14.9,29.6,, , 
  보통주수정평균발행주식수＜당기＞,"9,027,140","9,027,140","9,027,140","12,162,659","12,827,140",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,119","3,784","4,477","5,491","5,773",,5, 
  자본총계(지배)＜당기＞,281.5,341.6,404.1,704.3,740.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,027,140","9,027,140","9,027,140","12,827,140","12,827,140",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,175,211,550,42,-106,,-350, 
  영업활동현금흐름＜당기＞,15.8,19.0,49.6,5.1,-13.5,, , 
  보통주수정평균발행주식수＜당기＞,"9,027,140","9,027,140","9,027,140","12,162,659","12,827,140",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"3,990","3,845","4,273","2,410","2,704",,12, 
  매출액＜당기＞,360.2,347.1,385.7,293.1,346.8,, , 
  보통주수정평균발행주식수＜당기＞,"9,027,140","9,027,140","9,027,140","12,162,659","12,827,140",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,,,,67.53,33.41,,-50.53, 
  보통주수정주가(기말)＜당기＞,,,,"8,260","7,720","6,690", , 
  EPS＜당기＞,856,669,730,122,231,, , 
펼치기 PBR,0.00,0.00,0.00,1.50,1.34,,-11.10, 
  보통주수정주가(기말)＜당기＞,,,,"8,260","7,720","6,690", , 
  BPS＜당기＞,"3,119","3,784","4,477","5,491","5,773",, , 
펼치기 PCR,,,,195.35,-73.15,,-137.45, 
  보통주수정주가(기말)＜당기＞,,,,"8,260","7,720","6,690", , 
  CPS＜당기＞,175,211,550,42,-106,, , 
펼치기 PSR,,,,3.43,2.86,,-16.71, 
  보통주수정주가(기말)＜당기＞,,,,"8,260","7,720","6,690", , 
  SPS＜당기＞,"3,990","3,845","4,273","2,410","2,704",, , 
펼치기 EV/EBITDA,,,,18.17,11.21,,-38.31, 
  EV＜당기＞,,,,633.7,650.6,, , 
  EBITDA＜당기＞,109.0,80.5,110.4,34.9,58.0,, , 
펼치기 DPS,0,0,220,,,, , 
  현금DPS,0,0,220,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,30.14,0.00,,, , 
