항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,958","2,026","3,239","3,245","1,296",,-60, 
  당기순이익(지배)＜당기＞,278.0,288.0,460.9,462.1,185.2,, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,215,863","14,227,836","14,241,770","14,284,631","14,287,836", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,263","15,585","18,688","21,710","23,281",,7, 
  자본총계(지배)＜당기＞,"1,881.0","2,217.4","2,658.9","3,095.4","3,326.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,182,836","14,227,836","14,227,836","14,257,836","14,287,836","14,287,836", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"2,317","2,161","4,305","5,197","1,032",,-80, 
  영업활동현금흐름＜당기＞,329.0,307.3,612.5,740.2,147.4,, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,215,863","14,227,836","14,241,770","14,284,631","14,287,836", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"27,255","29,928","33,808","34,168","36,528",,7, 
  매출액＜당기＞,"3,870.3","4,254.5","4,810.1","4,866.1","5,218.0",, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,215,863","14,227,836","14,241,770","14,284,631","14,287,836", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.18,6.20,8.83,14.68,26.42,,79.93, 
  보통주수정주가(기말)＜당기＞,"25,800","12,550","28,600","47,650","34,250","36,200", , 
  EPS＜당기＞,"1,958","2,026","3,239","3,245","1,296",, , 
펼치기 PBR,1.95,0.81,1.53,2.19,1.47,,-32.97, 
  보통주수정주가(기말)＜당기＞,"25,800","12,550","28,600","47,650","34,250","36,200", , 
  BPS＜당기＞,"13,263","15,585","18,688","21,710","23,281",, , 
펼치기 PCR,11.14,5.81,6.64,9.17,33.19,,261.99, 
  보통주수정주가(기말)＜당기＞,"25,800","12,550","28,600","47,650","34,250","36,200", , 
  CPS＜당기＞,"2,317","2,161","4,305","5,197","1,032",, , 
펼치기 PSR,0.95,0.42,0.85,1.39,0.94,,-32.77, 
  보통주수정주가(기말)＜당기＞,"25,800","12,550","28,600","47,650","34,250","36,200", , 
  SPS＜당기＞,"27,255","29,928","33,808","34,168","36,528",, , 
펼치기 EV/EBITDA,6.14,4.08,5.42,7.80,10.90,,39.73, 
  EV＜당기＞,"3,749.0","2,047.5","4,348.3","7,205.0","6,044.0",, , 
  EBITDA＜당기＞,610.1,501.5,801.6,923.5,554.4,, , 
펼치기 DPS,100,100,150,150,150,,0, 
  현금DPS,100,100,150,150,150,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.39,0.80,0.52,0.31,0.44,,0.12, 
  현금배당성향(%),5.10,4.94,4.63,4.63,11.57,,6.95, 
