항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,384,222,"1,683",918,"1,337",,46, 
  당기순이익(지배)＜당기＞,27.6,16.0,121.2,66.1,96.2,, , 
  보통주수정평균발행주식수＜당기＞,"7,200,000","7,200,000","7,200,000","7,200,000","7,200,000","7,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,786","8,990","10,639","11,323","12,720",,12, 
  자본총계(지배)＜당기＞,632.6,647.3,766.0,815.2,915.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"7,200,000","7,200,000","7,200,000","7,200,000","7,200,000","7,200,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,576,395,"1,394","1,341",-687,,-151, 
  영업활동현금흐름＜당기＞,41.5,28.5,100.4,96.6,-49.4,, , 
  보통주수정평균발행주식수＜당기＞,"7,200,000","7,200,000","7,200,000","7,200,000","7,200,000","7,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"15,109","12,179","18,782","17,911","17,879",,-0, 
  매출액＜당기＞,"1,087.8",876.9,"1,352.3","1,289.6","1,287.3",, , 
  보통주수정평균발행주식수＜당기＞,"7,200,000","7,200,000","7,200,000","7,200,000","7,200,000","7,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,20.81,27.18,5.67,10.17,7.59,,-25.36, 
  보통주수정주가(기말)＜당기＞,"7,990","6,021","9,549","9,341","10,150","7,560", , 
  EPS＜당기＞,384,222,"1,683",918,"1,337",, , 
펼치기 PBR,0.91,0.67,0.90,0.82,0.80,,-3.27, 
  보통주수정주가(기말)＜당기＞,"7,990","6,021","9,549","9,341","10,150","7,560", , 
  BPS＜당기＞,"8,786","8,990","10,639","11,323","12,720",, , 
펼치기 PCR,13.86,15.24,6.85,6.96,-14.78,,-312.26, 
  보통주수정주가(기말)＜당기＞,"7,990","6,021","9,549","9,341","10,150","7,560", , 
  CPS＜당기＞,576,395,"1,394","1,341",-687,, , 
펼치기 PSR,0.53,0.49,0.51,0.52,0.57,,8.86, 
  보통주수정주가(기말)＜당기＞,"7,990","6,021","9,549","9,341","10,150","7,560", , 
  SPS＜당기＞,"15,109","12,179","18,782","17,911","17,879",, , 
펼치기 EV/EBITDA,5.59,6.69,2.87,2.39,8.47,,254.07, 
  EV＜당기＞,420.4,231.5,414.7,349.9,364.8,, , 
  EBITDA＜당기＞,75.2,34.6,144.7,146.3,43.1,, , 
펼치기 DPS,125,83,167,167,167,,0, 
  현금DPS,125,83,167,167,83,, , 
  주식DPS,0,0,0,0,83,, , 
  현금배당수익률,1.56,1.38,1.75,1.78,0.82,,-0.96, 
  현금배당성향(%),32.56,37.62,9.90,18.15,6.23,,-11.92, 
