항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,523","1,559","1,767","1,290","4,091","5,033",217,23
  당기순이익(지배)＜당기＞,173.0,304.7,345.4,252.3,801.9,"1,007.7", , 
  보통주수정평균발행주식수＜당기＞,"11,356,308","19,541,123","19,551,658","19,551,658","19,599,000","20,022,590", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,447","7,583","9,350","10,568","15,712","20,005",49,27
  자본총계(지배)＜당기＞,"1,253.3","1,466.9","1,806.5","2,024.8","3,086.0","4,026.2", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,438,325","19,345,961","19,321,682","19,160,388","19,641,658","20,125,658", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,975","2,628","2,271","1,680","3,102","5,953",85,92
  영업활동현금흐름＜당기＞,224.3,513.6,443.9,328.5,608.0,"1,081.9", , 
  보통주수정평균발행주식수＜당기＞,"11,356,308","19,541,123","19,551,658","19,551,658","19,599,000","20,022,590", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"17,004","15,000","17,867","17,198","24,863","28,346",45,14
  매출액＜당기＞,"1,931.0","2,931.2","3,493.3","3,362.6","4,872.9","5,675.6", , 
  보통주수정평균발행주식수＜당기＞,"11,356,308","19,541,123","19,551,658","19,551,658","19,599,000","20,022,590", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,25.81,11.43,14.73,17.67,11.28,9.19,-36.17,-18.53
  보통주수정주가(기말)＜당기＞,"39,319","17,823","26,025","22,800","46,150","46,250", , 
  EPS＜당기＞,"1,523","1,559","1,767","1,290","4,091","5,033", , 
펼치기 PBR,6.10,2.35,2.78,2.16,2.94,2.31,36.14,-21.29
  보통주수정주가(기말)＜당기＞,"39,319","17,823","26,025","22,800","46,150","46,250", , 
  BPS＜당기＞,"6,447","7,583","9,350","10,568","15,712","20,005", , 
펼치기 PCR,19.90,6.78,11.46,13.57,14.88,7.77,9.62,-47.78
  보통주수정주가(기말)＜당기＞,"39,319","17,823","26,025","22,800","46,150","46,250", , 
  CPS＜당기＞,"1,975","2,628","2,271","1,680","3,102","5,953", , 
펼치기 PSR,2.31,1.19,1.46,1.33,1.86,1.63,40.01,-12.10
  보통주수정주가(기말)＜당기＞,"39,319","17,823","26,025","22,800","46,150","46,250", , 
  SPS＜당기＞,"17,004","15,000","17,867","17,198","24,863","28,346", , 
펼치기 EV/EBITDA,28.71,7.74,8.50,7.47,7.48,5.53,0.07,-26.03
  EV＜당기＞,"7,921.8","3,766.8","5,298.4","4,526.7","8,564.8","8,056.6", , 
  EBITDA＜당기＞,275.9,486.6,623.4,605.8,"1,145.5","1,456.7", , 
펼치기 DPS,7,7,7,7,350,,"4,701", 
  현금DPS,0,0,0,0,350,, , 
  주식DPS,7,7,7,7,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.76,0.77,0.76,0.01
  현금배당성향(%),0.00,0.00,0.00,0.00,8.57,7.08,8.57,-1.49
