항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-206,363,65,53,652,,"1,131", 
  당기순이익(지배)＜당기＞,-56.4,99.3,17.8,14.5,178.2,, , 
  보통주수정평균발행주식수＜당기＞,"27,345,997","27,345,997","27,345,997","27,345,997","27,345,997","27,345,997", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,968","5,406","5,465","5,403","6,296",,17, 
  자본총계(지배)＜당기＞,"1,275.1","1,387.6","1,402.8","1,386.8","1,616.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"25,666,945","25,666,945","25,666,945","25,666,945","25,666,945",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,141,209,500,650,579,,-11, 
  영업활동현금흐름＜당기＞,38.5,57.1,136.7,177.7,158.3,, , 
  보통주수정평균발행주식수＜당기＞,"27,345,997","27,345,997","27,345,997","27,345,997","27,345,997","27,345,997", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,710","3,088","2,937","3,000","3,664",,22, 
  매출액＜당기＞,741.1,844.4,803.1,820.4,"1,002.0",, , 
  보통주수정평균발행주식수＜당기＞,"27,345,997","27,345,997","27,345,997","27,345,997","27,345,997","27,345,997", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,12.30,62.11,114.31,8.52,,-92.55, 
  보통주수정주가(기말)＜당기＞,"5,490","4,470","4,040","6,050","5,550","4,825", , 
  EPS＜당기＞,-206,363,65,53,652,, , 
펼치기 PBR,1.11,0.83,0.74,1.12,0.88,,-21.28, 
  보통주수정주가(기말)＜당기＞,"5,490","4,470","4,040","6,050","5,550","4,825", , 
  BPS＜당기＞,"4,968","5,406","5,465","5,403","6,296",, , 
펼치기 PCR,39.00,21.42,8.08,9.31,9.59,,2.99, 
  보통주수정주가(기말)＜당기＞,"5,490","4,470","4,040","6,050","5,550","4,825", , 
  CPS＜당기＞,141,209,500,650,579,, , 
펼치기 PSR,2.03,1.45,1.38,2.02,1.51,,-24.89, 
  보통주수정주가(기말)＜당기＞,"5,490","4,470","4,040","6,050","5,550","4,825", , 
  SPS＜당기＞,"2,710","3,088","2,937","3,000","3,664",, , 
펼치기 EV/EBITDA,19.55,2.33,15.89,10.03,3.73,,-62.84, 
  EV＜당기＞,"1,244.2",430.9,490.3,958.6,677.5,, , 
  EBITDA＜당기＞,63.6,184.7,30.8,95.6,181.8,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
