항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,4,-44,48,-91,93,,203, 
  당기순이익(지배)＜당기＞,0.7,-6.6,7.1,-13.6,14.0,, , 
  보통주수정평균발행주식수＜당기＞,"15,014,804","15,014,804","15,014,804","15,014,804","15,071,763","15,082,304", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,876","5,806","5,840","5,666","5,714",,1, 
  자본총계(지배)＜당기＞,820.5,815.0,822.6,799.0,811.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,963,215","14,036,351","14,085,601","14,100,601","14,193,161","14,233,161", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,473,-71,474,"1,033",-100,,-110, 
  영업활동현금흐름＜당기＞,71.0,-10.6,71.2,155.1,-15.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,014,804","15,014,804","15,014,804","15,014,804","15,071,763","15,082,304", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,001","2,853","3,041","3,022","2,667",,-12, 
  매출액＜당기＞,300.5,428.4,456.5,453.8,402.0,, , 
  보통주수정평균발행주식수＜당기＞,"15,014,804","15,014,804","15,014,804","15,014,804","15,071,763","15,082,304", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,"1,954.73",N/A,147.90,N/A,155.91,,278.49, 
  보통주수정주가(기말)＜당기＞,"8,530","6,430","7,030","7,920","14,500","15,450", , 
  EPS＜당기＞,4,-44,48,-91,93,, , 
펼치기 PBR,1.45,1.11,1.20,1.40,2.54,,81.55, 
  보통주수정주가(기말)＜당기＞,"8,530","6,430","7,030","7,920","14,500","15,450", , 
  BPS＜당기＞,"5,876","5,806","5,840","5,666","5,714",, , 
펼치기 PCR,18.03,-91.13,14.83,7.67,-145.18,,"-1,993.28", 
  보통주수정주가(기말)＜당기＞,"8,530","6,430","7,030","7,920","14,500","15,450", , 
  CPS＜당기＞,473,-71,474,"1,033",-100,, , 
펼치기 PSR,4.26,2.25,2.31,2.62,5.44,,107.44, 
  보통주수정주가(기말)＜당기＞,"8,530","6,430","7,030","7,920","14,500","15,450", , 
  SPS＜당기＞,"2,001","2,853","3,041","3,022","2,667",, , 
펼치기 EV/EBITDA,21.12,25.87,6.41,10.02,97.49,,873.11, 
  EV＜당기＞,746.0,442.1,512.4,518.0,"1,527.3",, , 
  EBITDA＜당기＞,35.3,17.1,80.0,51.7,15.7,, , 
펼치기 DPS,0,0,70,70,70,,0, 
  현금DPS,0,0,70,70,70,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,1.00,0.88,0.48,,-0.40, 
  현금배당성향(%),0.00,0.00,138.15,-72.50,53.17,,125.68, 
