항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,56,52,205,643,461,,-28, 
  당기순이익(지배)＜당기＞,6.3,8.1,33.5,105.1,75.3,, , 
  보통주수정평균발행주식수＜당기＞,"11,160,067","15,622,220","16,350,563","16,350,563","16,350,563",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,424","3,358","3,521","4,142","4,584",,11, 
  자본총계(지배)＜당기＞,496.1,545.8,572.2,673.0,744.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,489,526","16,250,089","16,250,089","16,250,089","16,250,089",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,699,178,503,954,105,,-89, 
  영업활동현금흐름＜당기＞,78.0,27.8,82.2,156.0,17.1,, , 
  보통주수정평균발행주식수＜당기＞,"11,160,067","15,622,220","16,350,563","16,350,563","16,350,563",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"13,778","10,519","9,590","10,440","10,526",,1, 
  매출액＜당기＞,"1,537.6","1,643.3","1,568.0","1,706.9","1,721.0",, , 
  보통주수정평균발행주식수＜당기＞,"11,160,067","15,622,220","16,350,563","16,350,563","16,350,563",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,43.52,44.82,13.31,6.15,9.06,,47.47, 
  보통주수정주가(기말)＜당기＞,"2,440","2,330","2,725","3,950","4,175","3,720", , 
  EPS＜당기＞,56,52,205,643,461,, , 
펼치기 PBR,0.71,0.69,0.77,0.95,0.91,,-4.50, 
  보통주수정주가(기말)＜당기＞,"2,440","2,330","2,725","3,950","4,175","3,720", , 
  BPS＜당기＞,"3,424","3,358","3,521","4,142","4,584",, , 
펼치기 PCR,3.49,13.07,5.42,4.14,39.83,,862.31, 
  보통주수정주가(기말)＜당기＞,"2,440","2,330","2,725","3,950","4,175","3,720", , 
  CPS＜당기＞,699,178,503,954,105,, , 
펼치기 PSR,0.18,0.22,0.28,0.38,0.40,,4.83, 
  보통주수정주가(기말)＜당기＞,"2,440","2,330","2,725","3,950","4,175","3,720", , 
  SPS＜당기＞,"13,778","10,519","9,590","10,440","10,526",, , 
펼치기 EV/EBITDA,5.38,6.63,4.93,3.95,5.22,,32.15, 
  EV＜당기＞,561.1,650.2,661.1,774.2,847.1,, , 
  EBITDA＜당기＞,104.4,98.1,134.0,196.0,162.3,, , 
펼치기 DPS,15,15,25,50,70,,40, 
  현금DPS,15,15,25,50,70,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.61,0.64,0.92,1.27,1.68,,0.41, 
  현금배당성향(%),34.74,30.01,12.13,7.73,15.10,,7.37, 
