항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,102,329,439,381,699,,83, 
  당기순이익(지배)＜당기＞,9.9,32.2,43.0,38.0,79.6,, , 
  보통주수정평균발행주식수＜당기＞,"9,800,000","9,800,000","9,800,000","9,961,679","11,401,741","28,628,648", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,435","2,770","3,288","3,784","4,672",,23, 
  자본총계(지배)＜당기＞,238.6,271.5,322.2,407.5,537.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,800,000","9,800,000","9,800,000","10,769,621","11,513,237","52,344,119", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-156,799,152,85,953,,"1,015", 
  영업활동현금흐름＜당기＞,-15.3,78.3,14.9,8.5,108.6,, , 
  보통주수정평균발행주식수＜당기＞,"9,800,000","9,800,000","9,800,000","9,961,679","11,401,741","28,628,648", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,303","5,168","6,638","6,688","4,053",,-39, 
  매출액＜당기＞,421.7,506.5,650.6,666.3,462.1,, , 
  보통주수정평균발행주식수＜당기＞,"9,800,000","9,800,000","9,800,000","9,961,679","11,401,741","28,628,648", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,87.43,15.19,11.50,27.92,14.20,,-49.13, 
  보통주수정주가(기말)＜당기＞,"8,875","4,995","5,050","10,650","9,920","10,250", , 
  EPS＜당기＞,102,329,439,381,699,, , 
펼치기 PBR,3.65,1.80,1.54,2.81,2.12,,-24.55, 
  보통주수정주가(기말)＜당기＞,"8,875","4,995","5,050","10,650","9,920","10,250", , 
  BPS＜당기＞,"2,435","2,770","3,288","3,784","4,672",, , 
펼치기 PCR,-56.78,6.25,33.22,124.67,10.41,,-91.65, 
  보통주수정주가(기말)＜당기＞,"8,875","4,995","5,050","10,650","9,920","10,250", , 
  CPS＜당기＞,-156,799,152,85,953,, , 
펼치기 PSR,2.06,0.97,0.76,1.59,2.45,,53.70, 
  보통주수정주가(기말)＜당기＞,"8,875","4,995","5,050","10,650","9,920","10,250", , 
  SPS＜당기＞,"4,303","5,168","6,638","6,688","4,053",, , 
펼치기 EV/EBITDA,27.75,13.55,8.25,14.72,31.09,,111.24, 
  EV＜당기＞,940.2,574.6,580.7,"1,224.4","1,047.2",, , 
  EBITDA＜당기＞,33.9,42.4,70.4,83.2,33.7,, , 
펼치기 DPS,0,75,80,0,0,, , 
  현금DPS,0,75,80,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,1.50,1.58,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,22.81,18.21,0.00,,, , 
