항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,549","1,637","1,844","2,724","2,365","2,760",-13,17
  당기순이익(지배)＜당기＞,457.7,483.5,544.8,804.8,698.7,815.5, , 
  보통주수정평균발행주식수＜당기＞,"29,543,558","29,543,558","29,543,558","29,543,558",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 BPS,"5,714","6,928","8,545","11,000","13,051","15,424",19,18
  자본총계(지배)＜당기＞,"1,687.9","2,046.7","2,524.2","3,249.5","3,855.3","4,556.5", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"29,541,392","29,541,392","29,541,392","29,541,392","29,541,392",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,805",746,"2,647","2,609","2,435","3,459",-7,42
  영업활동현금흐름＜당기＞,533.2,220.5,782.0,770.9,719.4,888.5, , 
  보통주수정평균발행주식수＜당기＞,"29,543,558","29,543,558","29,543,558","29,543,558",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 SPS,"11,426","13,078","14,856","20,542","20,075","22,411",-2,12
  매출액＜당기＞,"3,375.7","3,863.7","4,389.1","6,068.9","5,930.8","6,621.0", , 
  보통주수정평균발행주식수＜당기＞,"29,543,558","29,543,558","29,543,558","29,543,558",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 PER,21.01,12.19,15.05,19.05,13.13,11.12,-31.08,-15.29
  보통주수정주가(기말)＜당기＞,"32,550","19,950","27,750","51,900","31,050","30,700", , 
  EPS＜당기＞,"1,549","1,637","1,844","2,724","2,365","2,760", , 
펼치기 PBR,5.70,2.88,3.25,4.72,2.38,1.99,-49.57,-16.34
  보통주수정주가(기말)＜당기＞,"32,550","19,950","27,750","51,900","31,050","30,700", , 
  BPS＜당기＞,"5,714","6,928","8,545","11,000","13,051","15,424", , 
펼치기 PCR,18.04,26.74,10.48,19.89,12.75,8.87,-35.89,-30.40
  보통주수정주가(기말)＜당기＞,"32,550","19,950","27,750","51,900","31,050","30,700", , 
  CPS＜당기＞,"1,805",746,"2,647","2,609","2,435","3,459", , 
펼치기 PSR,2.85,1.53,1.87,2.53,1.55,1.37,-38.78,-11.43
  보통주수정주가(기말)＜당기＞,"32,550","19,950","27,750","51,900","31,050","30,700", , 
  SPS＜당기＞,"11,426","13,078","14,856","20,542","20,075","22,411", , 
펼치기 EV/EBITDA,16.98,8.59,9.35,12.20,7.90,6.26,-35.25,-20.71
  EV＜당기＞,"8,866.6","5,381.0","7,414.0","14,354.2","8,151.1","7,714.9", , 
  EBITDA＜당기＞,522.0,626.8,792.8,"1,176.4","1,031.7","1,231.5", , 
펼치기 DPS,160,200,250,320,385,,20, 
  현금DPS,160,200,250,320,385,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.49,1.00,0.90,0.62,1.24,1.25,0.62,0.01
  현금배당성향(%),10.33,12.22,13.56,11.75,16.28,13.95,4.53,-2.33
