항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,923","-1,001","-2,623",-428,176,,141, 
  당기순이익(지배)＜당기＞,-228.5,-161.3,-487.0,-89.7,49.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,879,887","16,108,206","18,567,603","20,952,459","28,289,294","31,249,629", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,339","3,406","1,017","1,261","1,755",,39, 
  자본총계(지배)＜당기＞,510.1,597.7,204.8,315.8,548.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,276,726","17,549,311","20,129,015","25,046,044","31,247,985","31,247,985", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,247",524,-904,302,-459,,-252, 
  영업활동현금흐름＜당기＞,-148.1,84.5,-167.9,63.3,-129.8,, , 
  보통주수정평균발행주식수＜당기＞,"11,879,887","16,108,206","18,567,603","20,952,459","28,289,294","31,249,629", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,164","1,676","2,103","3,539","2,889",,-18, 
  매출액＜당기＞,375.9,270.0,390.4,741.5,817.2,, , 
  보통주수정평균발행주식수＜당기＞,"11,879,887","16,108,206","18,567,603","20,952,459","28,289,294","31,249,629", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,20.42,,343.90, 
  보통주수정주가(기말)＜당기＞,"12,250","10,125","5,300","3,585","3,585","3,585", , 
  EPS＜당기＞,"-1,923","-1,001","-2,623",-428,176,, , 
펼치기 PBR,3.67,2.97,5.21,2.84,2.04,,-28.15, 
  보통주수정주가(기말)＜당기＞,"12,250","10,125","5,300","3,585","3,585","3,585", , 
  BPS＜당기＞,"3,339","3,406","1,017","1,261","1,755",, , 
펼치기 PCR,-9.83,19.31,-5.86,11.87,-7.81,,-165.82, 
  보통주수정주가(기말)＜당기＞,"12,250","10,125","5,300","3,585","3,585","3,585", , 
  CPS＜당기＞,"-1,247",524,-904,302,-459,, , 
펼치기 PSR,3.87,6.04,2.52,1.01,1.24,,22.51, 
  보통주수정주가(기말)＜당기＞,"12,250","10,125","5,300","3,585","3,585","3,585", , 
  SPS＜당기＞,"3,164","1,676","2,103","3,539","2,889",, , 
펼치기 EV/EBITDA,-16.23,-34.43,-85.05,43.18,5.91,,-86.30, 
  EV＜당기＞,"1,967.3","1,698.1","1,888.9","1,156.3",297.4,, , 
  EBITDA＜당기＞,-121.2,-49.3,-22.2,26.8,50.3,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
