항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,171,661,749,"1,747","1,347",,-23, 
  당기순이익(지배)＜당기＞,38.9,152.1,172.6,406.1,330.9,, , 
  보통주수정평균발행주식수＜당기＞,"22,790,802","23,007,090","23,036,734","23,249,171","24,573,061","24,573,061", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,898","6,582","7,509","9,307","10,824",,16, 
  자본총계(지배)＜당기＞,"1,351.6","1,514.6","1,660.1","2,274.5","2,645.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,914,757","23,009,757","22,108,690","24,439,264","24,439,264","24,439,264", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,645,-987,854,"2,618","1,010",,-61, 
  영업활동현금흐름＜당기＞,147.0,-227.1,196.8,608.6,248.1,, , 
  보통주수정평균발행주식수＜당기＞,"22,790,802","23,007,090","23,036,734","23,249,171","24,573,061","24,573,061", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"11,791","12,984","8,517","9,760","9,172",,-6, 
  매출액＜당기＞,"2,687.3","2,987.2","1,962.1","2,269.0","2,253.9",, , 
  보통주수정평균발행주식수＜당기＞,"22,790,802","23,007,090","23,036,734","23,249,171","24,573,061","24,573,061", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,39.39,6.94,7.31,4.97,5.02,,1.01, 
  보통주수정주가(기말)＜당기＞,"6,720","4,590","5,480","8,680","6,760","6,080", , 
  EPS＜당기＞,171,661,749,"1,747","1,347",, , 
펼치기 PBR,1.14,0.70,0.73,0.93,0.62,,-33.04, 
  보통주수정주가(기말)＜당기＞,"6,720","4,590","5,480","8,680","6,760","6,080", , 
  BPS＜당기＞,"5,898","6,582","7,509","9,307","10,824",, , 
펼치기 PCR,10.42,-4.65,6.41,3.32,6.70,,101.93, 
  보통주수정주가(기말)＜당기＞,"6,720","4,590","5,480","8,680","6,760","6,080", , 
  CPS＜당기＞,645,-987,854,"2,618","1,010",, , 
펼치기 PSR,0.57,0.35,0.64,0.89,0.74,,-17.13, 
  보통주수정주가(기말)＜당기＞,"6,720","4,590","5,480","8,680","6,760","6,080", , 
  SPS＜당기＞,"11,791","12,984","8,517","9,760","9,172",, , 
펼치기 EV/EBITDA,10.60,5.51,7.67,5.66,3.70,,-34.66, 
  EV＜당기＞,"2,038.2","1,833.4","2,006.1","2,115.4","1,360.9",, , 
  EBITDA＜당기＞,192.3,332.9,261.7,374.0,368.2,, , 
펼치기 DPS,50,100,75,100,100,,0, 
  현금DPS,50,100,75,100,100,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.74,2.18,1.37,1.15,1.48,,0.33, 
  현금배당성향(%),29.46,15.13,9.61,6.02,7.38,,1.37, 
