항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,581,182,252,344,892,"1,434",159,61
  당기순이익(지배)＜당기＞,122.5,40.1,58.8,86.7,245.1,394.0, , 
  보통주수정평균발행주식수＜당기＞,"21,078,068","22,088,547","23,318,791","25,165,842","27,483,948","27,483,948", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,302","5,447","5,444","5,336","5,594",,5, 
  자본총계(지배)＜당기＞,"1,167.7","1,168.9","1,281.8","1,440.0","1,509.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,022,572","21,458,173","23,546,727","26,983,948","26,983,948","26,983,948", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,152",828,276,253,617,,144, 
  영업활동현금흐름＜당기＞,242.7,182.9,64.5,63.7,169.7,, , 
  보통주수정평균발행주식수＜당기＞,"21,078,068","22,088,547","23,318,791","25,165,842","27,483,948","27,483,948", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"22,050","19,786","19,244","19,593","26,833","34,755",37,30
  매출액＜당기＞,"4,647.7","4,370.5","4,487.5","4,930.7","7,374.9","9,552.0", , 
  보통주수정평균발행주식수＜당기＞,"21,078,068","22,088,547","23,318,791","25,165,842","27,483,948","27,483,948", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.74,18.70,13.89,30.78,18.61,8.55,-39.52,-54.09
  보통주수정주가(기말)＜당기＞,"5,660","3,395","3,500","10,600","16,600","12,250", , 
  EPS＜당기＞,581,182,252,344,892,"1,434", , 
펼치기 PBR,1.07,0.62,0.64,1.99,2.97,,49.39, 
  보통주수정주가(기말)＜당기＞,"5,660","3,395","3,500","10,600","16,600","12,250", , 
  BPS＜당기＞,"5,302","5,447","5,444","5,336","5,594",, , 
펼치기 PCR,4.92,4.10,12.66,41.87,26.89,,-35.78, 
  보통주수정주가(기말)＜당기＞,"5,660","3,395","3,500","10,600","16,600","12,250", , 
  CPS＜당기＞,"1,152",828,276,253,617,, , 
펼치기 PSR,0.26,0.17,0.18,0.54,0.62,0.35,14.35,-43.02
  보통주수정주가(기말)＜당기＞,"5,660","3,395","3,500","10,600","16,600","12,250", , 
  SPS＜당기＞,"22,050","19,786","19,244","19,593","26,833","34,755", , 
펼치기 EV/EBITDA,7.28,7.34,7.81,15.47,11.62,,-24.87, 
  EV＜당기＞,"2,120.5","1,747.4","1,811.2","3,880.2","5,780.6","4,732.8", , 
  EBITDA＜당기＞,291.1,238.1,232.0,250.8,497.3,, , 
펼치기 DPS,70,50,80,100,120,,20, 
  현금DPS,70,50,80,100,120,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.24,1.47,2.29,0.94,0.72,,-0.22, 
  현금배당성향(%),12.58,26.90,32.06,31.13,13.21,,-17.92, 
