항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,32,-246,-85,-463,221,,148, 
  당기순이익(지배)＜당기＞,26.2,-202.4,-70.5,-393.5,188.7,, , 
  보통주수정평균발행주식수＜당기＞,"82,320,915","82,320,915","83,384,465","84,929,041","85,210,033","86,111,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"4,088","3,971","4,451","4,009","4,429",,10, 
  자본총계(지배)＜당기＞,"3,306.6","3,211.9","3,767.3","3,414.9","3,775.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"80,892,420","80,892,420","84,645,004","85,178,787","85,230,863","86,428,901", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,577,630,192,263,"2,063",,685, 
  영업활동현금흐름＜당기＞,474.7,519.0,159.8,223.2,"1,757.6",, , 
  보통주수정평균발행주식수＜당기＞,"82,320,915","82,320,915","83,384,465","84,929,041","85,210,033","86,111,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,828","1,970","1,711","1,343","2,580",,92, 
  매출액＜당기＞,"1,504.6","1,621.8","1,427.0","1,140.6","2,198.2",, , 
  보통주수정평균발행주식수＜당기＞,"82,320,915","82,320,915","83,384,465","84,929,041","85,210,033","86,111,136", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,180.38,N/A,N/A,N/A,47.64,,373.50, 
  보통주수정주가(기말)＜당기＞,"5,750","18,750","10,400","8,070","10,550","7,980", , 
  EPS＜당기＞,32,-246,-85,-463,221,, , 
펼치기 PBR,1.41,4.72,2.34,2.01,2.38,,18.33, 
  보통주수정주가(기말)＜당기＞,"5,750","18,750","10,400","8,070","10,550","7,980", , 
  BPS＜당기＞,"4,088","3,971","4,451","4,009","4,429",, , 
펼치기 PCR,9.97,29.74,54.27,30.71,5.11,,-83.35, 
  보통주수정주가(기말)＜당기＞,"5,750","18,750","10,400","8,070","10,550","7,980", , 
  CPS＜당기＞,577,630,192,263,"2,063",, , 
펼치기 PSR,3.15,9.52,6.08,6.01,4.09,,-31.94, 
  보통주수정주가(기말)＜당기＞,"5,750","18,750","10,400","8,070","10,550","7,980", , 
  SPS＜당기＞,"1,828","1,970","1,711","1,343","2,580",, , 
펼치기 EV/EBITDA,23.00,45.71,39.64,-78.41,13.06,,116.65, 
  EV＜당기＞,"6,956.2","17,304.0","10,538.7","8,938.3","10,222.7",, , 
  EBITDA＜당기＞,302.4,378.6,265.8,-114.0,783.0,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
