항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-287,102,-251,-547,-797,,-46, 
  당기순이익(지배)＜당기＞,-99.1,36.2,-98.2,-247.8,-397.9,, , 
  보통주수정평균발행주식수＜당기＞,"34,513,402","35,314,338","39,081,237","45,329,480","49,908,224","49,908,224", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,129","2,250","2,001","1,736",959,,-45, 
  자본총계(지배)＜당기＞,711.4,869.8,777.6,866.3,478.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,407,175","38,659,761","38,870,494","49,908,224","49,908,224","49,908,224", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,121,-61,-250,9,-44,,-573, 
  영업활동현금흐름＜당기＞,41.8,-21.7,-97.8,4.2,-21.9,, , 
  보통주수정평균발행주식수＜당기＞,"34,513,402","35,314,338","39,081,237","45,329,480","49,908,224","49,908,224", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,456","3,635","3,100","2,471","1,805",,-27, 
  매출액＜당기＞,"1,192.8","1,283.7","1,211.6","1,120.3",901.0,, , 
  보통주수정평균발행주식수＜당기＞,"34,513,402","35,314,338","39,081,237","45,329,480","49,908,224","49,908,224", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,36.85,N/A,N/A,N/A,,47.18, 
  보통주수정주가(기말)＜당기＞,"1,632","3,774","3,015","1,370","1,055","1,055", , 
  EPS＜당기＞,-287,102,-251,-547,-797,, , 
펼치기 PBR,0.77,1.68,1.51,0.79,1.10,,39.36, 
  보통주수정주가(기말)＜당기＞,"1,632","3,774","3,015","1,370","1,055","1,055", , 
  BPS＜당기＞,"2,129","2,250","2,001","1,736",959,, , 
펼치기 PCR,13.46,-61.46,-12.05,147.72,-24.06,,-116.29, 
  보통주수정주가(기말)＜당기＞,"1,632","3,774","3,015","1,370","1,055","1,055", , 
  CPS＜당기＞,121,-61,-250,9,-44,, , 
펼치기 PSR,0.47,1.04,0.97,0.55,0.58,,5.43, 
  보통주수정주가(기말)＜당기＞,"1,632","3,774","3,015","1,370","1,055","1,055", , 
  SPS＜당기＞,"3,456","3,635","3,100","2,471","1,805",, , 
펼치기 EV/EBITDA,-18.74,23.40,-371.92,-5.44,-12.02,,-120.78, 
  EV＜당기＞,472.6,"1,151.5","1,644.6",805.3,656.4,, , 
  EBITDA＜당기＞,-25.2,49.2,-4.4,-147.9,-54.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
