항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,62,117,74,52,43,,-17, 
  당기순이익(지배)＜당기＞,26.7,50.8,31.9,28.1,28.4,, , 
  보통주수정평균발행주식수＜당기＞,"43,232,874","43,232,874","43,375,008","53,661,879","65,542,438","67,636,163", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,319","2,391","2,342","2,542","2,768",,9, 
  자본총계(지배)＜당기＞,981.8,"1,012.5","1,194.3","1,568.6","1,816.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"42,344,817","42,344,817","50,991,390","61,717,896","65,633,553","66,584,506", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,193,166,85,-4,306,,"8,255", 
  영업활동현금흐름＜당기＞,83.4,71.7,36.9,-2.0,200.9,, , 
  보통주수정평균발행주식수＜당기＞,"43,232,874","43,232,874","43,375,008","53,661,879","65,542,438","67,636,163", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,370","2,361","2,507","2,304","1,632",,-29, 
  매출액＜당기＞,"1,024.6","1,020.7","1,087.4","1,236.1","1,069.9",, , 
  보통주수정평균발행주식수＜당기＞,"43,232,874","43,232,874","43,375,008","53,661,879","65,542,438","67,636,163", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,36.82,18.45,29.60,80.31,60.42,,-24.77, 
  보통주수정주가(기말)＜당기＞,"2,270","2,167","2,180","4,200","2,620","2,880", , 
  EPS＜당기＞,62,117,74,52,43,, , 
펼치기 PBR,0.98,0.91,0.93,1.65,0.95,,-42.72, 
  보통주수정주가(기말)＜당기＞,"2,270","2,167","2,180","4,200","2,620","2,880", , 
  BPS＜당기＞,"2,319","2,391","2,342","2,542","2,768",, , 
펼치기 PCR,11.77,13.07,25.61,"-1,117.48",8.55,,100.76, 
  보통주수정주가(기말)＜당기＞,"2,270","2,167","2,180","4,200","2,620","2,880", , 
  CPS＜당기＞,193,166,85,-4,306,, , 
펼치기 PSR,0.96,0.92,0.87,1.82,1.61,,-11.97, 
  보통주수정주가(기말)＜당기＞,"2,270","2,167","2,180","4,200","2,620","2,880", , 
  SPS＜당기＞,"2,370","2,361","2,507","2,304","1,632",, , 
펼치기 EV/EBITDA,11.51,9.05,10.48,32.87,14.03,,-57.33, 
  EV＜당기＞,936.8,858.5,698.6,"2,319.4",890.3,, , 
  EBITDA＜당기＞,81.4,94.8,66.6,70.6,63.5,, , 
펼치기 DPS,50,50,42,0,,, , 
  현금DPS,50,50,42,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.20,2.31,1.91,0.00,,, , 
  현금배당성향(%),76.10,39.96,64.20,0.00,,, , 
