항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-294,-347,-91,-186,115,,162, 
  당기순이익(지배)＜당기＞,-70.7,-98.9,-29.5,-60.8,37.6,, , 
  보통주수정평균발행주식수＜당기＞,"24,070,205","28,472,075","32,628,051","32,628,051","32,628,051","32,628,051", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,759,676,597,398,518,,30, 
  자본총계(지배)＜당기＞,182.7,220.5,194.8,129.8,169.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,070,205","32,628,051","32,628,051","32,628,051","32,628,051",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,276,-127,158,183,143,,-22, 
  영업활동현금흐름＜당기＞,66.5,-36.0,51.4,59.8,46.7,, , 
  보통주수정평균발행주식수＜당기＞,"24,070,205","28,472,075","32,628,051","32,628,051","32,628,051","32,628,051", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,474","3,338","2,431","2,508","2,139",,-15, 
  매출액＜당기＞,"1,076.9",950.5,793.3,818.3,698.0,, , 
  보통주수정평균발행주식수＜당기＞,"24,070,205","28,472,075","32,628,051","32,628,051","32,628,051","32,628,051", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,7.88,,301.52, 
  보통주수정주가(기말)＜당기＞,"1,455",529,585,729,909,"1,065", , 
  EPS＜당기＞,-294,-347,-91,-186,115,, , 
펼치기 PBR,1.92,0.78,0.98,1.83,1.75,,-4.26, 
  보통주수정주가(기말)＜당기＞,"1,455",529,585,729,909,"1,065", , 
  BPS＜당기＞,759,676,597,398,518,, , 
펼치기 PCR,5.27,-4.18,3.71,3.98,6.35,,59.50, 
  보통주수정주가(기말)＜당기＞,"1,455",529,585,729,909,"1,065", , 
  CPS＜당기＞,276,-127,158,183,143,, , 
펼치기 PSR,0.33,0.16,0.24,0.29,0.42,,46.17, 
  보통주수정주가(기말)＜당기＞,"1,455",529,585,729,909,"1,065", , 
  SPS＜당기＞,"4,474","3,338","2,431","2,508","2,139",, , 
펼치기 EV/EBITDA,36.17,39.99,12.81,5.45,6.79,,24.58, 
  EV＜당기＞,595.0,335.2,389.8,372.9,399.4,, , 
  EBITDA＜당기＞,16.4,8.4,30.4,68.5,58.9,, , 
펼치기 DPS,0,,,,,, , 
  현금DPS,0,,,,,, , 
  주식DPS,0,,,,,, , 
  현금배당수익률,0.00,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
