항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,179,267,247,336,701,840,109,20
  당기순이익(지배)＜당기＞,81.2,121.5,112.4,152.7,318.6,381.5, , 
  보통주수정평균발행주식수＜당기＞,"45,437,002","45,437,002","45,437,002","45,437,002","45,437,002","45,437,002", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,224","4,544","4,740","5,091","5,945","6,625",17,11
  자본총계(지배)＜당기＞,"1,802.5","1,939.1","2,022.9","2,172.5","2,619.0","3,010.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"42,676,755","42,676,755","42,676,755","42,676,755","44,056,879","45,437,002", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,30,180,160,172,-300,"1,221",-274,507
  영업활동현금흐름＜당기＞,13.5,82.0,72.6,78.3,-136.5,305.0, , 
  보통주수정평균발행주식수＜당기＞,"45,437,002","45,437,002","45,437,002","45,437,002","45,437,002","45,437,002", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,992,"1,051","1,139","1,216","2,041","3,582",68,76
  매출액＜당기＞,450.7,477.5,517.6,552.3,927.2,"1,627.5", , 
  보통주수정평균발행주식수＜당기＞,"45,437,002","45,437,002","45,437,002","45,437,002","45,437,002","45,437,002", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,22.36,8.44,15.46,19.04,14.65,10.50,-23.06,-28.31
  보통주수정주가(기말)＜당기＞,"3,995","2,258","3,825","6,400","10,275","8,820", , 
  EPS＜당기＞,179,267,247,336,701,840, , 
펼치기 PBR,0.95,0.50,0.81,1.26,1.73,1.33,37.48,-22.97
  보통주수정주가(기말)＜당기＞,"3,995","2,258","3,825","6,400","10,275","8,820", , 
  BPS＜당기＞,"4,224","4,544","4,740","5,091","5,945","6,625", , 
펼치기 PCR,134.66,12.51,23.93,37.14,-34.20,7.22,-192.09,121.12
  보통주수정주가(기말)＜당기＞,"3,995","2,258","3,825","6,400","10,275","8,820", , 
  CPS＜당기＞,30,180,160,172,-300,"1,221", , 
펼치기 PSR,4.03,2.15,3.36,5.26,5.04,2.46,-4.36,-51.09
  보통주수정주가(기말)＜당기＞,"3,995","2,258","3,825","6,400","10,275","8,820", , 
  SPS＜당기＞,992,"1,051","1,139","1,216","2,041","3,582", , 
펼치기 EV/EBITDA,29.68,18.83,21.24,29.41,42.21,9.96,43.52,-76.41
  EV＜당기＞,"1,559.5",634.1,"1,363.5","2,615.7","4,679.5","3,619.5", , 
  EBITDA＜당기＞,52.5,33.7,64.2,88.9,110.9,363.5, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
