항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-187,93,658,473,315,,-33, 
  당기순이익(지배)＜당기＞,-30.6,15.1,107.4,77.2,51.5,, , 
  보통주수정평균발행주식수＜당기＞,"16,334,678","16,334,678","16,334,678","16,334,678","16,334,678","16,334,678", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,854","2,930","3,562","4,032","4,402",,9, 
  자본총계(지배)＜당기＞,448.1,460.1,560.1,620.4,679.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,701,878","15,701,878","15,725,602","15,386,155","15,442,769","15,442,769", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,40,-123,"1,430",228,"1,230",,438, 
  영업활동현금흐름＜당기＞,6.5,-20.2,233.6,37.3,200.9,, , 
  보통주수정평균발행주식수＜당기＞,"16,334,678","16,334,678","16,334,678","16,334,678","16,334,678","16,334,678", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,486","8,380","8,267","8,280","6,720",,-19, 
  매출액＜당기＞,"1,222.8","1,368.9","1,350.3","1,352.4","1,097.6",, , 
  보통주수정평균발행주식수＜당기＞,"16,334,678","16,334,678","16,334,678","16,334,678","16,334,678","16,334,678", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,19.91,8.35,12.16,12.09,,-0.61, 
  보통주수정주가(기말)＜당기＞,"1,905","1,845","5,490","5,750","3,810","4,345", , 
  EPS＜당기＞,-187,93,658,473,315,, , 
펼치기 PBR,0.67,0.63,1.54,1.43,0.87,,-39.30, 
  보통주수정주가(기말)＜당기＞,"1,905","1,845","5,490","5,750","3,810","4,345", , 
  BPS＜당기＞,"2,854","2,930","3,562","4,032","4,402",, , 
펼치기 PCR,48.20,-14.95,3.84,25.17,3.10,,-87.69, 
  보통주수정주가(기말)＜당기＞,"1,905","1,845","5,490","5,750","3,810","4,345", , 
  CPS＜당기＞,40,-123,"1,430",228,"1,230",, , 
펼치기 PSR,0.25,0.22,0.66,0.69,0.57,,-18.36, 
  보통주수정주가(기말)＜당기＞,"1,905","1,845","5,490","5,750","3,810","4,345", , 
  SPS＜당기＞,"7,486","8,380","8,267","8,280","6,720",, , 
펼치기 EV/EBITDA,12.39,8.11,5.32,6.00,7.19,,19.90, 
  EV＜당기＞,571.3,605.4,997.5,"1,094.6",628.2,, , 
  EBITDA＜당기＞,46.1,74.6,187.5,182.6,87.4,, , 
펼치기 DPS,25,25,50,50,50,,0, 
  현금DPS,25,25,50,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.31,1.36,0.91,0.87,1.31,,0.44, 
  현금배당성향(%),-12.85,25.94,7.32,9.96,14.99,,5.03, 
