항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,442,"3,650","1,779","2,241","3,286",,47, 
  당기순이익(지배)＜당기＞,71.5,590.2,287.6,362.3,531.3,, , 
  보통주수정평균발행주식수＜당기＞,"16,170,000","16,170,000","16,170,000","16,170,000","16,170,000","16,170,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,051","20,876","22,323","24,537","27,697",,13, 
  자본총계(지배)＜당기＞,"2,748.5","3,365.0","3,597.9","3,918.1","4,422.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,119,387","16,118,701","16,117,789","15,967,789","15,967,789","15,967,789", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-20,"4,423","3,185","3,592","3,644",,1, 
  영업활동현금흐름＜당기＞,-3.2,715.1,515.0,580.9,589.2,, , 
  보통주수정평균발행주식수＜당기＞,"16,170,000","16,170,000","16,170,000","16,170,000","16,170,000","16,170,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"20,028","23,265","22,697","24,950","33,025",,32, 
  매출액＜당기＞,"3,238.6","3,762.0","3,670.1","4,034.5","5,340.2",, , 
  보통주수정평균발행주식수＜당기＞,"16,170,000","16,170,000","16,170,000","16,170,000","16,170,000","16,170,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.74,2.23,4.62,5.36,4.85,,-9.35, 
  보통주수정주가(기말)＜당기＞,"6,076","8,121","8,210","12,000","15,950","12,900", , 
  EPS＜당기＞,442,"3,650","1,779","2,241","3,286",, , 
펼치기 PBR,0.36,0.39,0.37,0.49,0.58,,17.75, 
  보통주수정주가(기말)＜당기＞,"6,076","8,121","8,210","12,000","15,950","12,900", , 
  BPS＜당기＞,"17,051","20,876","22,323","24,537","27,697",, , 
펼치기 PCR,-309.27,1.84,2.58,3.34,4.38,,31.04, 
  보통주수정주가(기말)＜당기＞,"6,076","8,121","8,210","12,000","15,950","12,900", , 
  CPS＜당기＞,-20,"4,423","3,185","3,592","3,644",, , 
펼치기 PSR,0.30,0.35,0.36,0.48,0.48,,0.42, 
  보통주수정주가(기말)＜당기＞,"6,076","8,121","8,210","12,000","15,950","12,900", , 
  SPS＜당기＞,"20,028","23,265","22,697","24,950","33,025",, , 
펼치기 EV/EBITDA,9.87,2.37,2.48,3.75,3.52,,-5.96, 
  EV＜당기＞,"2,234.3","1,630.1","1,537.2","2,411.4","3,136.5",, , 
  EBITDA＜당기＞,226.3,688.8,620.3,643.6,890.2,, , 
펼치기 DPS,43,45,125,125,175,,40, 
  현금DPS,43,45,125,125,175,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.71,0.56,1.52,1.04,1.10,,0.06, 
  현금배당성향(%),9.75,1.24,7.01,5.51,5.26,,-0.25, 
