항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,626,"1,014",194,-101,302,,399, 
  당기순이익(지배)＜당기＞,81.6,132.2,25.4,-13.2,39.4,, , 
  보통주수정평균발행주식수＜당기＞,"13,042,420","13,042,420","13,042,420","13,042,420","13,042,420","13,042,420", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"11,952","12,808","12,937","12,575","12,726",,1, 
  자본총계(지배)＜당기＞,"1,369.6","1,467.7","1,482.5","1,441.0","1,452.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,459,146","11,459,146","11,459,146","11,459,146","11,414,289","11,365,365", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,339",-92,"1,693",858,113,,-87, 
  영업활동현금흐름＜당기＞,174.6,-12.0,220.8,111.9,14.7,, , 
  보통주수정평균발행주식수＜당기＞,"13,042,420","13,042,420","13,042,420","13,042,420","13,042,420","13,042,420", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"14,077","14,242","11,950","10,992","12,539",,14, 
  매출액＜당기＞,"1,836.0","1,857.5","1,558.5","1,433.6","1,635.3",, , 
  보통주수정평균발행주식수＜당기＞,"13,042,420","13,042,420","13,042,420","13,042,420","13,042,420","13,042,420", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,19.58,9.77,55.29,N/A,35.43,,127.48, 
  보통주수정주가(기말)＜당기＞,"12,250","9,900","10,750","13,000","10,700","10,200", , 
  EPS＜당기＞,626,"1,014",194,-101,302,, , 
펼치기 PBR,1.02,0.77,0.83,1.03,0.84,,-18.67, 
  보통주수정주가(기말)＜당기＞,"12,250","9,900","10,750","13,000","10,700","10,200", , 
  BPS＜당기＞,"11,952","12,808","12,937","12,575","12,726",, , 
펼치기 PCR,9.15,-107.49,6.35,15.15,94.80,,525.62, 
  보통주수정주가(기말)＜당기＞,"12,250","9,900","10,750","13,000","10,700","10,200", , 
  CPS＜당기＞,"1,339",-92,"1,693",858,113,, , 
펼치기 PSR,0.87,0.70,0.90,1.18,0.85,,-27.84, 
  보통주수정주가(기말)＜당기＞,"12,250","9,900","10,750","13,000","10,700","10,200", , 
  SPS＜당기＞,"14,077","14,242","11,950","10,992","12,539",, , 
펼치기 EV/EBITDA,9.61,5.07,14.32,30.31,32.80,,8.21, 
  EV＜당기＞,"1,324.0",944.5,898.2,"1,400.9","1,122.8",, , 
  EBITDA＜당기＞,137.8,186.3,62.7,46.2,34.2,, , 
펼치기 DPS,220,220,220,220,220,,0, 
  현금DPS,220,220,220,220,220,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.80,2.22,2.05,1.69,2.06,,0.36, 
  현금배당성향(%),30.90,19.07,99.42,-191.66,63.75,,255.40, 
