항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,116,113,491,498,272,,-45, 
  당기순이익(지배)＜당기＞,27.9,27.5,120.4,122.5,67.4,, , 
  보통주수정평균발행주식수＜당기＞,"24,160,954","24,313,926","24,505,004","24,588,895","24,761,060","24,761,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,200","1,316","1,770","2,205","2,634",,19, 
  자본총계(지배)＜당기＞,288.4,320.8,428.9,533.8,652.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,022,954","24,367,004","24,229,785","24,202,440","24,761,635","24,761,635", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,137,258,705,746,350,,-53, 
  영업활동현금흐름＜당기＞,33.0,62.7,172.8,183.4,86.6,, , 
  보통주수정평균발행주식수＜당기＞,"24,160,954","24,313,926","24,505,004","24,588,895","24,761,060","24,761,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,248","1,274","2,607","3,281","2,482",,-24, 
  매출액＜당기＞,301.6,309.8,638.9,806.9,614.5,, , 
  보통주수정평균발행주식수＜당기＞,"24,160,954","24,313,926","24,505,004","24,588,895","24,761,060","24,761,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,28.14,20.92,14.85,22.18,33.52,,51.09, 
  보통주수정주가(기말)＜당기＞,"3,255","2,370","7,300","11,050","9,130","7,230", , 
  EPS＜당기＞,116,113,491,498,272,, , 
펼치기 PBR,2.71,1.80,4.12,5.01,3.47,,-30.83, 
  보통주수정주가(기말)＜당기＞,"3,255","2,370","7,300","11,050","9,130","7,230", , 
  BPS＜당기＞,"1,200","1,316","1,770","2,205","2,634",, , 
펼치기 PCR,23.81,9.19,10.35,14.82,26.09,,76.08, 
  보통주수정주가(기말)＜당기＞,"3,255","2,370","7,300","11,050","9,130","7,230", , 
  CPS＜당기＞,137,258,705,746,350,, , 
펼치기 PSR,2.61,1.86,2.80,3.37,3.68,,9.24, 
  보통주수정주가(기말)＜당기＞,"3,255","2,370","7,300","11,050","9,130","7,230", , 
  SPS＜당기＞,"1,248","1,274","2,607","3,281","2,482",, , 
펼치기 EV/EBITDA,16.31,9.75,9.83,13.46,18.85,,40.01, 
  EV＜당기＞,757.0,499.3,"1,578.4","2,393.1","1,786.0",, , 
  EBITDA＜당기＞,46.4,51.2,160.5,177.8,94.8,, , 
펼치기 DPS,15,20,25,35,25,,-29, 
  현금DPS,15,20,25,35,25,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.46,0.84,0.34,0.32,0.27,,-0.04, 
  현금배당성향(%),12.89,17.69,5.03,6.92,9.18,,2.26, 
