항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,259,"2,318","2,424","1,543",897,"2,303",-42,157
  당기순이익(지배)＜당기＞,147.3,"1,464.5","1,576.5","1,008.5",593.7,"1,495.6", , 
  보통주수정평균발행주식수＜당기＞,"56,956,500","63,171,215","65,036,735","65,345,900","66,162,301","64,942,427", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,907","6,785","9,694","10,583","11,757","14,468",11,23
  자본총계(지배)＜당기＞,"2,752.0","4,080.3","5,890.2","6,369.1","7,190.0","8,560.3", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"56,087,700","60,132,560","60,758,985","60,181,785","61,152,930","59,166,285", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,466,"2,521","2,589","2,409",974,"3,254",-60,234
  영업활동현금흐름＜당기＞,265.2,"1,592.8","1,683.6","1,574.3",644.4,"1,772.2", , 
  보통주수정평균발행주식수＜당기＞,"56,956,500","63,171,215","65,036,735","65,345,900","66,162,301","64,942,427", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,920,"6,407","8,241","7,480","6,103","9,020",-18,48
  매출액＜당기＞,523.8,"4,047.6","5,359.4","4,887.7","4,037.9","5,858.0", , 
  보통주수정평균발행주식수＜당기＞,"56,956,500","63,171,215","65,036,735","65,345,900","66,162,301","64,942,427", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,191.47,17.94,15.28,33.73,154.13,25.31,356.95,-83.58
  보통주수정주가(기말)＜당기＞,"49,520","41,580","37,040","52,060","138,300","58,300", , 
  EPS＜당기＞,259,"2,318","2,424","1,543",897,"2,303", , 
펼치기 PBR,10.09,6.13,3.82,4.92,11.76,4.03,139.12,-65.74
  보통주수정주가(기말)＜당기＞,"49,520","41,580","37,040","52,060","138,300","58,300", , 
  BPS＜당기＞,"4,907","6,785","9,694","10,583","11,757","14,468", , 
펼치기 PCR,106.35,16.49,14.31,21.61,142.00,17.91,557.17,-87.38
  보통주수정주가(기말)＜당기＞,"49,520","41,580","37,040","52,060","138,300","58,300", , 
  CPS＜당기＞,466,"2,521","2,589","2,409",974,"3,254", , 
펼치기 PSR,53.84,6.49,4.49,6.96,22.66,6.46,225.58,-71.48
  보통주수정주가(기말)＜당기＞,"49,520","41,580","37,040","52,060","138,300","58,300", , 
  SPS＜당기＞,920,"6,407","8,241","7,480","6,103","9,020", , 
펼치기 EV/EBITDA,120.31,15.09,13.04,17.34,132.94,15.50,666.50,-88.34
  EV＜당기＞,"27,260.5","26,084.5","21,910.3","31,081.3","89,511.0","36,283.0", , 
  EBITDA＜당기＞,226.6,"1,729.1","1,679.7","1,792.1",673.3,"2,340.8", , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
