항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,316",664,95,"-3,414",930,-76,127,-108
  당기순이익(지배)＜당기＞,248.8,125.5,17.9,-645.3,175.7,-14.4, , 
  보통주수정평균발행주식수＜당기＞,"18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"7,487","7,441","7,018","3,023","4,007","3,897",33,-3
  자본총계(지배)＜당기＞,"1,362.3","1,333.5","1,241.1",524.9,695.8,676.6, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,195,109","17,921,330","17,685,076","17,363,714","17,363,714","17,363,714", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,022","1,818","1,383","-3,916","-1,398",262,64,119
  영업활동현금흐름＜당기＞,382.2,343.5,261.3,-740.1,-264.3,53.6, , 
  보통주수정평균발행주식수＜당기＞,"18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"19,686","19,311","15,723","2,870",728,"3,465",-75,376
  매출액＜당기＞,"3,720.6","3,649.7","2,971.7",542.4,137.6,654.8, , 
  보통주수정평균발행주식수＜당기＞,"18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,23.17,36.29,192.37,N/A,23.50,N/A,490.42,"-1,236.55"
  보통주수정주가(기말)＜당기＞,"30,500","24,100","18,200","20,550","21,850","20,350", , 
  EPS＜당기＞,"1,316",664,95,"-3,414",930,-76, , 
펼치기 PBR,4.07,3.24,2.59,6.80,5.45,5.22,-19.79,-4.22
  보통주수정주가(기말)＜당기＞,"30,500","24,100","18,200","20,550","21,850","20,350", , 
  BPS＜당기＞,"7,487","7,441","7,018","3,023","4,007","3,897", , 
펼치기 PCR,15.08,13.26,13.16,-5.25,-15.63,77.70,-197.79,597.23
  보통주수정주가(기말)＜당기＞,"30,500","24,100","18,200","20,550","21,850","20,350", , 
  CPS＜당기＞,"2,022","1,818","1,383","-3,916","-1,398",262, , 
펼치기 PSR,1.55,1.25,1.16,7.16,30.01,5.87,319.14,-80.43
  보통주수정주가(기말)＜당기＞,"30,500","24,100","18,200","20,550","21,850","20,350", , 
  SPS＜당기＞,"19,686","19,311","15,723","2,870",728,"3,465", , 
펼치기 EV/EBITDA,13.02,17.00,25.35,-40.26,-25.40,"1,123.37",36.90,"4,522.19"
  EV＜당기＞,"4,812.4","3,502.5","3,158.5","4,443.0","4,516.9","4,156.5", , 
  EBITDA＜당기＞,369.7,206.0,124.6,-110.4,-177.8,3.7, , 
펼치기 DPS,450,350,120,,,, , 
  현금DPS,450,350,120,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,1.48,1.45,0.66,,,0.55, , 
  현금배당성향(%),32.91,49.97,118.68,0.00,,-147.66, , 
