항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,686","-1,613","-1,181",-526,"5,279","3,666","1,104",-31
  당기순이익(지배)＜당기＞,-187.2,-180.4,-132.3,-58.9,604.0,433.5, , 
  보통주수정평균발행주식수＜당기＞,"11,107,554","11,183,443","11,204,370","11,204,370","11,442,213","11,823,464", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,601","11,735","10,479","10,286","15,642","16,593",52,6
  자본총계(지배)＜당기＞,"1,348.4","1,169.5","1,044.3","1,025.1","1,653.0","1,757.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,914,134","9,965,994","9,965,994","9,965,994","10,568,224","10,588,784", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-773,701,-238,-353,"6,186","4,546","1,852",-27
  영업활동현금흐름＜당기＞,-85.8,78.3,-26.7,-39.6,707.9,235.0, , 
  보통주수정평균발행주식수＜당기＞,"11,107,554","11,183,443","11,204,370","11,204,370","11,442,213","11,823,464", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,545","3,193","3,356","6,293","32,278","24,354",413,-25
  매출액＜당기＞,171.6,357.1,376.0,705.1,"3,693.3","2,879.5", , 
  보통주수정평균발행주식수＜당기＞,"11,107,554","11,183,443","11,204,370","11,204,370","11,442,213","11,823,464", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,19.93,14.07,172.54,-29.38
  보통주수정주가(기말)＜당기＞,"14,650","8,200","7,290","14,450","105,200","51,600", , 
  EPS＜당기＞,"-1,686","-1,613","-1,181",-526,"5,279","3,666", , 
펼치기 PBR,1.08,0.70,0.70,1.40,6.73,3.11,378.73,-53.76
  보통주수정주가(기말)＜당기＞,"14,650","8,200","7,290","14,450","105,200","51,600", , 
  BPS＜당기＞,"13,601","11,735","10,479","10,286","15,642","16,593", , 
펼치기 PCR,-18.96,11.70,-30.61,-40.92,17.01,11.35,141.56,-33.25
  보통주수정주가(기말)＜당기＞,"14,650","8,200","7,290","14,450","105,200","51,600", , 
  CPS＜당기＞,-773,701,-238,-353,"6,186","4,546", , 
펼치기 PSR,9.48,2.57,2.17,2.30,3.26,2.12,41.94,-34.99
  보통주수정주가(기말)＜당기＞,"14,650","8,200","7,290","14,450","105,200","51,600", , 
  SPS＜당기＞,"1,545","3,193","3,356","6,293","32,278","24,354", , 
펼치기 EV/EBITDA,-4.66,-1.80,-0.87,-56.79,18.31,8.64,132.24,-52.81
  EV＜당기＞,638.5,195.2,157.6,"1,181.5","11,743.8","5,222.8", , 
  EBITDA＜당기＞,-137.0,-108.2,-181.1,-20.8,641.5,604.5, , 
펼치기 DPS,0,0,0,0,500,, , 
  현금DPS,0,0,0,0,500,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.48,0.78,0.48,0.30
  현금배당성향(%),0.00,0.00,0.00,0.00,8.75,10.91,8.75,2.16
