항목,2018/03,2019/03,2020/03,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-364,-379,-753,-606,545,,190, 
  당기순이익(지배)＜당기＞,-50.5,-59.6,-124.7,-178.7,161.2,, , 
  보통주수정평균발행주식수＜당기＞,"13,903,900","15,735,631","16,550,460","29,471,487","29,560,202","34,842,839", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,696","2,079","1,664","1,431","2,171",,52, 
  자본총계(지배)＜당기＞,373.5,340.4,489.6,411.7,666.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,854,564","16,368,029","29,420,751","28,779,424","30,684,178","34,427,694", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-72,-427,-153,-79,-235,,-198, 
  영업활동현금흐름＜당기＞,-10.1,-67.1,-25.2,-23.2,-69.3,, , 
  보통주수정평균발행주식수＜당기＞,"13,903,900","15,735,631","16,550,460","29,471,487","29,560,202","34,842,839", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,695,416,348,"1,776","1,206",,-32, 
  매출액＜당기＞,96.6,65.5,57.6,523.5,356.4,, , 
  보통주수정평균발행주식수＜당기＞,"13,903,900","15,735,631","16,550,460","29,471,487","29,560,202","34,842,839", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,11.28,,331.01, 
  보통주수정주가(기말)＜당기＞,"3,710","2,125","2,450","2,960","6,150","3,290", , 
  EPS＜당기＞,-364,-379,-753,-606,545,, , 
펼치기 PBR,1.38,1.02,1.47,2.07,2.83,,36.90, 
  보통주수정주가(기말)＜당기＞,"3,710","2,125","2,450","2,960","6,150","3,290", , 
  BPS＜당기＞,"2,696","2,079","1,664","1,431","2,171",, , 
펼치기 PCR,-51.22,-4.98,-16.06,-37.62,-26.23,,30.29, 
  보통주수정주가(기말)＜당기＞,"3,710","2,125","2,450","2,960","6,150","3,290", , 
  CPS＜당기＞,-72,-427,-153,-79,-235,, , 
펼치기 PSR,5.34,5.10,7.04,1.67,5.10,,206.09, 
  보통주수정주가(기말)＜당기＞,"3,710","2,125","2,450","2,960","6,150","3,290", , 
  SPS＜당기＞,695,416,348,"1,776","1,206",, , 
펼치기 EV/EBITDA,-21.85,-7.03,-21.30,67.42,-34.24,,-150.79, 
  EV＜당기＞,468.2,206.8,350.0,768.0,"1,595.6",, , 
  EBITDA＜당기＞,-21.4,-29.4,-16.4,11.4,-46.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
