항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,190,171,166,302,432,,43, 
  당기순이익(지배)＜당기＞,22.8,20.5,19.9,36.2,51.9,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,289","6,362","6,447","6,690","6,859",,3, 
  자본총계(지배)＜당기＞,754.6,745.0,735.0,746.1,814.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,000,000","11,710,000","11,400,000","11,152,778","11,870,000","11,560,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,525,240,645,603,386,,-36, 
  영업활동현금흐름＜당기＞,63.0,28.8,77.4,72.4,46.3,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,859","5,691","6,071","6,134","7,410",,21, 
  매출액＜당기＞,703.1,682.9,728.5,736.1,889.2,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,21.05,19.89,23.63,14.62,12.28,,-16.00, 
  보통주수정주가(기말)＜당기＞,"3,995","3,395","3,915","4,415","5,310","5,280", , 
  EPS＜당기＞,190,171,166,302,432,, , 
펼치기 PBR,0.64,0.53,0.61,0.66,0.77,,17.30, 
  보통주수정주가(기말)＜당기＞,"3,995","3,395","3,915","4,415","5,310","5,280", , 
  BPS＜당기＞,"6,289","6,362","6,447","6,690","6,859",, , 
펼치기 PCR,7.61,14.14,6.07,7.32,13.76,,88.07, 
  보통주수정주가(기말)＜당기＞,"3,995","3,395","3,915","4,415","5,310","5,280", , 
  CPS＜당기＞,525,240,645,603,386,, , 
펼치기 PSR,0.68,0.60,0.64,0.72,0.72,,-0.44, 
  보통주수정주가(기말)＜당기＞,"3,995","3,395","3,915","4,415","5,310","5,280", , 
  SPS＜당기＞,"5,859","5,691","6,071","6,134","7,410",, , 
펼치기 EV/EBITDA,4.89,6.33,5.16,3.40,6.27,,84.59, 
  EV＜당기＞,316.1,248.1,276.7,316.7,401.5,, , 
  EBITDA＜당기＞,64.7,39.2,53.6,93.3,64.0,, , 
펼치기 DPS,171,150,150,160,170,,6, 
  현금DPS,171,150,150,160,170,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,4.28,4.42,3.83,3.62,3.20,,-0.42, 
  현금배당성향(%),90.09,85.78,86.02,49.25,38.90,,-10.35, 
