항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,59,-448,182,-343,357,,204, 
  당기순이익(지배)＜당기＞,2.4,-17.9,7.3,-13.7,14.3,, , 
  보통주수정평균발행주식수＜당기＞,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,985","3,619","3,963","3,608","3,978",,10, 
  자본총계(지배)＜당기＞,159.4,144.7,158.5,144.3,159.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-419,239,"1,365",-225,-847,,-276, 
  영업활동현금흐름＜당기＞,-16.8,9.5,54.6,-9.0,-33.9,, , 
  보통주수정평균발행주식수＜당기＞,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"20,497","18,127","22,350","15,686","17,825",,14, 
  매출액＜당기＞,819.9,725.1,894.0,627.4,713.0,, , 
  보통주수정평균발행주식수＜당기＞,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,94.85,N/A,43.57,N/A,34.14,,237.41, 
  보통주수정주가(기말)＜당기＞,"5,630","4,745","7,910","8,510","12,200","11,650", , 
  EPS＜당기＞,59,-448,182,-343,357,, , 
펼치기 PBR,1.41,1.31,2.00,2.36,3.07,,30.00, 
  보통주수정주가(기말)＜당기＞,"5,630","4,745","7,910","8,510","12,200","11,650", , 
  BPS＜당기＞,"3,985","3,619","3,963","3,608","3,978",, , 
펼치기 PCR,-13.43,19.89,5.80,-37.82,-14.41,,61.90, 
  보통주수정주가(기말)＜당기＞,"5,630","4,745","7,910","8,510","12,200","11,650", , 
  CPS＜당기＞,-419,239,"1,365",-225,-847,, , 
펼치기 PSR,0.27,0.26,0.35,0.54,0.68,,26.16, 
  보통주수정주가(기말)＜당기＞,"5,630","4,745","7,910","8,510","12,200","11,650", , 
  SPS＜당기＞,"20,497","18,127","22,350","15,686","17,825",, , 
펼치기 EV/EBITDA,18.91,19.51,13.74,28.50,18.50,,-35.09, 
  EV＜당기＞,443.5,414.1,497.9,519.9,688.0,, , 
  EBITDA＜당기＞,23.4,21.2,36.2,18.2,37.2,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
