항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,242,127,52,-549,-423,,23, 
  당기순이익(지배)＜당기＞,27.8,18.2,10.5,-111.0,-85.6,, , 
  보통주수정평균발행주식수＜당기＞,"11,502,742","14,269,057","20,233,440","20,233,440","20,233,440","23,260,429", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,368","3,620","3,680","3,085","2,684",,-13, 
  자본총계(지배)＜당기＞,360.0,652.4,663.2,556.1,489.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,688,676","18,024,796","18,024,796","18,024,796","18,224,796","25,456,730", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,154,450,186,-379,-252,,33, 
  영업활동현금흐름＜당기＞,17.8,64.1,37.7,-76.6,-51.1,, , 
  보통주수정평균발행주식수＜당기＞,"11,502,742","14,269,057","20,233,440","20,233,440","20,233,440","23,260,429", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,322","5,361","3,308","3,591","4,220",,18, 
  매출액＜당기＞,842.2,764.9,669.4,726.6,853.8,, , 
  보통주수정평균발행주식수＜당기＞,"11,502,742","14,269,057","20,233,440","20,233,440","20,233,440","23,260,429", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,26.80,51.84,N/A,N/A,,-343.89, 
  보통주수정주가(기말)＜당기＞,,"3,412","2,696","2,771","9,484","9,280", , 
  EPS＜당기＞,242,127,52,-549,-423,, , 
펼치기 PBR,0.00,1.01,0.79,0.97,3.80,,293.45, 
  보통주수정주가(기말)＜당기＞,,"3,412","2,696","2,771","9,484","9,280", , 
  BPS＜당기＞,"3,368","3,620","3,680","3,085","2,684",, , 
펼치기 PCR,,7.59,14.47,-7.32,-37.58,,-413.42, 
  보통주수정주가(기말)＜당기＞,,"3,412","2,696","2,771","9,484","9,280", , 
  CPS＜당기＞,154,450,186,-379,-252,, , 
펼치기 PSR,,0.64,0.81,0.77,2.25,,191.27, 
  보통주수정주가(기말)＜당기＞,,"3,412","2,696","2,771","9,484","9,280", , 
  SPS＜당기＞,"7,322","5,361","3,308","3,591","4,220",, , 
펼치기 EV/EBITDA,,7.01,11.26,-34.22,-23.87,,30.25, 
  EV＜당기＞,,449.8,475.7,669.8,"1,838.2",, , 
  EBITDA＜당기＞,79.2,64.2,42.2,-19.6,-77.0,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
