항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-245,"2,093",5,"1,645",192,,-88, 
  당기순이익(지배)＜당기＞,-46.1,401.7,0.9,316.0,37.3,, , 
  보통주수정평균발행주식수＜당기＞,"18,786,324","19,191,510","19,199,578","19,209,633","19,394,874","19,754,201", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,647","6,632","6,422","8,044","9,523",,18, 
  자본총계(지배)＜당기＞,891.9,"1,272.8","1,220.5","1,529.4","1,861.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,191,510","19,191,510","19,004,881","19,012,381","19,549,579","19,552,579", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,632,148,456,462,416,,-10, 
  영업활동현금흐름＜당기＞,118.8,28.4,87.6,88.7,80.7,, , 
  보통주수정평균발행주식수＜당기＞,"18,786,324","19,191,510","19,199,578","19,209,633","19,394,874","19,754,201", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,921","4,925","5,999","6,031","6,439",,7, 
  매출액＜당기＞,736.7,945.2,"1,151.8","1,158.6","1,248.8",, , 
  보통주수정평균발행주식수＜당기＞,"18,786,324","19,191,510","19,199,578","19,209,633","19,394,874","19,754,201", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,16.29,"5,634.67",23.34,164.97,,606.82, 
  보통주수정주가(기말)＜당기＞,"23,875","34,100","25,450","38,400","31,750","29,900", , 
  EPS＜당기＞,-245,"2,093",5,"1,645",192,, , 
펼치기 PBR,5.14,5.14,3.96,4.77,3.33,,-30.15, 
  보통주수정주가(기말)＜당기＞,"23,875","34,100","25,450","38,400","31,750","29,900", , 
  BPS＜당기＞,"4,647","6,632","6,422","8,044","9,523",, , 
펼치기 PCR,37.75,230.43,55.78,83.20,76.27,,-8.33, 
  보통주수정주가(기말)＜당기＞,"23,875","34,100","25,450","38,400","31,750","29,900", , 
  CPS＜당기＞,632,148,456,462,416,, , 
펼치기 PSR,6.09,6.92,4.24,6.37,4.93,,-22.55, 
  보통주수정주가(기말)＜당기＞,"23,875","34,100","25,450","38,400","31,750","29,900", , 
  SPS＜당기＞,"3,921","4,925","5,999","6,031","6,439",, , 
펼치기 EV/EBITDA,45.90,66.01,63.82,56.26,108.71,,93.23, 
  EV＜당기＞,"4,593.0","6,745.0","5,023.1","7,371.3","6,692.9",, , 
  EBITDA＜당기＞,100.1,102.2,78.7,131.0,61.6,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
