항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"5,324","1,835","2,281","-1,630","3,449","4,105",312,19
  당기순이익(지배)＜당기＞,790.9,272.6,338.8,-242.2,512.4,609.8, , 
  보통주수정평균발행주식수＜당기＞,"14,854,256","14,854,256","14,854,256","14,854,256","14,854,256","14,854,256", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,196","14,752","16,730","14,979","18,394","22,319",23,21
  자본총계(지배)＜당기＞,"1,960.2","2,191.2","2,485.1","2,225.1","2,732.2","3,315.3", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,854,256","14,854,256","14,854,256","14,854,256","14,854,256",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"3,434","2,238","2,738","3,443","2,971","5,054",-14,70
  영업활동현금흐름＜당기＞,510.0,332.4,406.7,511.4,441.3,644.3, , 
  보통주수정평균발행주식수＜당기＞,"14,854,256","14,854,256","14,854,256","14,854,256","14,854,256","14,854,256", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"14,730","15,780","18,291","16,447","22,820","25,585",39,12
  매출액＜당기＞,"2,188.1","2,343.9","2,717.0","2,443.1","3,389.8","3,800.5", , 
  보통주수정평균발행주식수＜당기＞,"14,854,256","14,854,256","14,854,256","14,854,256","14,854,256","14,854,256", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,6.40,11.77,12.80,N/A,10.25,8.87,174.43,-13.48
  보통주수정주가(기말)＜당기＞,"34,050","21,600","29,200","22,450","35,350","36,400", , 
  EPS＜당기＞,"5,324","1,835","2,281","-1,630","3,449","4,105", , 
펼치기 PBR,2.58,1.46,1.75,1.50,1.92,1.63,28.23,-15.14
  보통주수정주가(기말)＜당기＞,"34,050","21,600","29,200","22,450","35,350","36,400", , 
  BPS＜당기＞,"13,196","14,752","16,730","14,979","18,394","22,319", , 
펼치기 PCR,9.92,9.65,10.66,6.52,11.90,7.20,82.46,-39.47
  보통주수정주가(기말)＜당기＞,"34,050","21,600","29,200","22,450","35,350","36,400", , 
  CPS＜당기＞,"3,434","2,238","2,738","3,443","2,971","5,054", , 
펼치기 PSR,2.31,1.37,1.60,1.36,1.55,1.42,13.49,-8.16
  보통주수정주가(기말)＜당기＞,"34,050","21,600","29,200","22,450","35,350","36,400", , 
  SPS＜당기＞,"14,730","15,780","18,291","16,447","22,820","25,585", , 
펼치기 EV/EBITDA,11.39,6.81,7.86,6.48,5.86,4.93,-9.58,-15.77
  EV＜당기＞,"5,283.6","3,198.0","4,166.6","2,747.4","4,414.9","4,105.3", , 
  EBITDA＜당기＞,463.9,469.3,530.1,424.2,753.9,832.3, , 
펼치기 DPS,100,100,100,100,100,,0, 
  현금DPS,100,100,100,100,100,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.29,0.46,0.34,0.45,0.28,0.27,-0.16,-0.01
  현금배당성향(%),1.88,5.45,4.38,-6.13,2.90,2.44,9.03,-0.46
