항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,33,-242,123,-140,-20,,86, 
  당기순이익(지배)＜당기＞,8.9,-65.9,35.3,-43.2,-6.6,, , 
  보통주수정평균발행주식수＜당기＞,"27,247,820","27,247,820","28,622,601","30,858,737","33,344,157","34,241,700", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,234,491,627,872,"1,183",,36, 
  자본총계(지배)＜당기＞,63.8,125.9,172.6,268.6,386.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"27,247,819","25,637,563","27,527,563","30,790,403","32,631,443","32,711,168", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-22,-234,-57,159,113,,-29, 
  영업활동현금흐름＜당기＞,-6.1,-63.8,-16.3,49.1,37.5,, , 
  보통주수정평균발행주식수＜당기＞,"27,247,820","27,247,820","28,622,601","30,858,737","33,344,157","34,241,700", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,202","2,411","2,959","3,244","2,833",,-13, 
  매출액＜당기＞,600.0,657.0,846.8,"1,001.1",944.7,, , 
  보통주수정평균발행주식수＜당기＞,"27,247,820","27,247,820","28,622,601","30,858,737","33,344,157","34,241,700", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,N/A,23.07,N/A,N/A,,-587.30, 
  보통주수정주가(기말)＜당기＞,,"1,390","2,845","3,095","3,000","2,390", , 
  EPS＜당기＞,33,-242,123,-140,-20,, , 
펼치기 PBR,,2.83,4.54,3.55,2.54,,-28.53, 
  보통주수정주가(기말)＜당기＞,,"1,390","2,845","3,095","3,000","2,390", , 
  BPS＜당기＞,234,491,627,872,"1,183",, , 
펼치기 PCR,,-5.93,-49.88,19.45,26.66,,37.10, 
  보통주수정주가(기말)＜당기＞,,"1,390","2,845","3,095","3,000","2,390", , 
  CPS＜당기＞,-22,-234,-57,159,113,, , 
펼치기 PSR,,0.58,0.96,0.95,1.06,,10.99, 
  보통주수정주가(기말)＜당기＞,,"1,390","2,845","3,095","3,000","2,390", , 
  SPS＜당기＞,"2,202","2,411","2,959","3,244","2,833",, , 
펼치기 EV/EBITDA,,-9.53,17.95,-51.83,39.40,,176.02, 
  EV＜당기＞,,365.5,821.9,909.9,901.8,, , 
  EBITDA＜당기＞,16.5,-38.4,45.8,-17.6,22.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
