항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,67,439,"-1,157",325,508,,56, 
  당기순이익(지배)＜당기＞,7.2,47.3,-125.5,40.8,71.5,, , 
  보통주수정평균발행주식수＜당기＞,"10,711,272","10,765,594","10,844,400","12,529,367","14,062,997","14,198,704", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,935","5,472","4,286","4,832","5,446",,13, 
  자본총계(지배)＜당기＞,518.5,566.3,453.6,611.3,714.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,507,124","10,349,010","10,584,898","12,650,092","13,111,326","12,976,235", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,753,-251,250,"1,746",254,,-85, 
  영업활동현금흐름＜당기＞,80.6,-27.0,27.1,218.7,35.7,, , 
  보통주수정평균발행주식수＜당기＞,"10,711,272","10,765,594","10,844,400","12,529,367","14,062,997","14,198,704", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,909","10,440","9,555","10,281","8,979",,-13, 
  매출액＜당기＞,"1,061.4","1,124.0","1,036.1","1,288.1","1,262.6",, , 
  보통주수정평균발행주식수＜당기＞,"10,711,272","10,765,594","10,844,400","12,529,367","14,062,997","14,198,704", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,82.23,9.92,N/A,16.51,9.22,,-44.15, 
  보통주수정주가(기말)＜당기＞,"5,530","4,360","5,430","5,370","4,685","4,685", , 
  EPS＜당기＞,67,439,"-1,157",325,508,, , 
펼치기 PBR,1.12,0.80,1.27,1.11,0.86,,-22.59, 
  보통주수정주가(기말)＜당기＞,"5,530","4,360","5,430","5,370","4,685","4,685", , 
  BPS＜당기＞,"4,935","5,472","4,286","4,832","5,446",, , 
펼치기 PCR,7.35,-17.40,21.72,3.08,18.44,,499.50, 
  보통주수정주가(기말)＜당기＞,"5,530","4,360","5,430","5,370","4,685","4,685", , 
  CPS＜당기＞,753,-251,250,"1,746",254,, , 
펼치기 PSR,0.56,0.42,0.57,0.52,0.52,,-0.10, 
  보통주수정주가(기말)＜당기＞,"5,530","4,360","5,430","5,370","4,685","4,685", , 
  SPS＜당기＞,"9,909","10,440","9,555","10,281","8,979",, , 
펼치기 EV/EBITDA,9.69,6.90,27.49,5.97,6.60,,10.62, 
  EV＜당기＞,938.5,934.0,"1,143.7","1,002.6",913.8,, , 
  EBITDA＜당기＞,96.8,135.5,41.6,168.0,138.4,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
