항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,746,"1,055",655,925,38,,-96, 
  당기순이익(지배)＜당기＞,39.2,60.5,44.6,62.9,2.6,, , 
  보통주수정평균발행주식수＜당기＞,"5,260,000","5,732,612","6,806,034","6,806,034","6,806,034",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,295","7,046","7,517","8,361","8,124",,-3, 
  자본총계(지배)＜당기＞,68.1,479.5,507.4,562.7,547.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"5,260,000","6,806,034","6,749,447","6,729,650","6,738,903","6,661,403", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,808,798,440,788,"-1,278",,-262, 
  영업활동현금흐름＜당기＞,42.5,45.7,29.9,53.6,-87.0,, , 
  보통주수정평균발행주식수＜당기＞,"5,260,000","5,732,612","6,806,034","6,806,034","6,806,034",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,621","9,238","9,518","17,213","28,092",,63, 
  매출액＜당기＞,348.3,529.6,647.8,"1,171.5","1,912.0",, , 
  보통주수정평균발행주식수＜당기＞,"5,260,000","5,732,612","6,806,034","6,806,034","6,806,034",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,,19.15,25.19,26.33,829.67,,"3,050.47", 
  보통주수정주가(기말)＜당기＞,,"20,200","16,500","24,350","31,800","26,100", , 
  EPS＜당기＞,746,"1,055",655,925,38,, , 
펼치기 PBR,0.00,2.87,2.20,2.91,3.91,,34.41, 
  보통주수정주가(기말)＜당기＞,,"20,200","16,500","24,350","31,800","26,100", , 
  BPS＜당기＞,"1,295","7,046","7,517","8,361","8,124",, , 
펼치기 PCR,,25.32,37.53,30.92,-24.88,,-180.47, 
  보통주수정주가(기말)＜당기＞,,"20,200","16,500","24,350","31,800","26,100", , 
  CPS＜당기＞,808,798,440,788,"-1,278",, , 
펼치기 PSR,,2.19,1.73,1.41,1.13,,-19.98, 
  보통주수정주가(기말)＜당기＞,,"20,200","16,500","24,350","31,800","26,100", , 
  SPS＜당기＞,"6,621","9,238","9,518","17,213","28,092",, , 
펼치기 EV/EBITDA,,14.72,12.15,17.52,69.74,,298.01, 
  EV＜당기＞,,979.9,735.1,"1,307.8","1,974.9",, , 
  EBITDA＜당기＞,44.0,66.6,60.5,74.6,28.3,, , 
펼치기 DPS,57,100,70,300,30,,-90, 
  현금DPS,57,100,70,300,30,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,0.50,0.42,1.23,0.09,,-1.14, 
  현금배당성향(%),7.65,11.25,10.60,32.08,77.50,,45.42, 
