항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,272,659,753,830,817,,-2, 
  당기순이익(지배)＜당기＞,55.9,135.8,155.0,171.0,186.9,, , 
  보통주수정평균발행주식수＜당기＞,"20,600,000","20,600,000","20,600,000","20,600,000","22,879,452","24,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,325","4,002","4,753","5,577","7,689",,38, 
  자본총계(지배)＜당기＞,685.0,824.3,979.1,"1,148.8","1,891.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,600,000","20,600,000","20,600,000","20,600,000","24,600,000","24,600,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,362",393,"1,426","1,600","1,536",,-4, 
  영업활동현금흐름＜당기＞,280.5,80.9,293.7,329.7,351.3,, , 
  보통주수정평균발행주식수＜당기＞,"20,600,000","20,600,000","20,600,000","20,600,000","22,879,452","24,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,262","6,732","8,237","10,183","10,183",,0, 
  매출액＜당기＞,"1,289.9","1,386.8","1,696.9","2,097.7","2,329.8",, , 
  보통주수정평균발행주식수＜당기＞,"20,600,000","20,600,000","20,600,000","20,600,000","22,879,452","24,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,,,14.26,, , 
  보통주수정주가(기말)＜당기＞,,,,,"11,650","9,520", , 
  EPS＜당기＞,272,659,753,830,817,, , 
펼치기 PBR,0.00,0.00,0.00,0.00,1.52,, , 
  보통주수정주가(기말)＜당기＞,,,,,"11,650","9,520", , 
  BPS＜당기＞,"3,325","4,002","4,753","5,577","7,689",, , 
펼치기 PCR,,,,,7.59,, , 
  보통주수정주가(기말)＜당기＞,,,,,"11,650","9,520", , 
  CPS＜당기＞,"1,362",393,"1,426","1,600","1,536",, , 
펼치기 PSR,,,,,1.14,, , 
  보통주수정주가(기말)＜당기＞,,,,,"11,650","9,520", , 
  SPS＜당기＞,"6,262","6,732","8,237","10,183","10,183",, , 
펼치기 EV/EBITDA,,,,,5.88,, , 
  EV＜당기＞,,,,,"2,093.3",, , 
  EBITDA＜당기＞,211.2,233.1,293.7,352.6,356.1,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
