항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-239,-140,-149,-341,20,,106, 
  당기순이익(지배)＜당기＞,-27.3,-16.0,-17.0,-38.8,2.3,, , 
  보통주수정평균발행주식수＜당기＞,"11,400,000","11,400,000","11,400,000","11,400,000","11,400,000","11,400,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,025","2,892","2,742","2,851","3,875",,36, 
  자본총계(지배)＜당기＞,344.9,329.7,312.6,325.0,441.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,400,000","11,400,000","11,400,000","11,400,000","11,400,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-420,-283,-123,70,110,,58, 
  영업활동현금흐름＜당기＞,-47.9,-32.2,-14.0,7.9,12.5,, , 
  보통주수정평균발행주식수＜당기＞,"11,400,000","11,400,000","11,400,000","11,400,000","11,400,000","11,400,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,036","2,159","2,294","2,136","2,028",,-5, 
  매출액＜당기＞,232.2,246.1,261.5,243.5,231.2,, , 
  보통주수정평균발행주식수＜당기＞,"11,400,000","11,400,000","11,400,000","11,400,000","11,400,000","11,400,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,168.54,,"1,005.73", 
  보통주수정주가(기말)＜당기＞,"3,100","3,090","5,450","6,340","3,445","3,825", , 
  EPS＜당기＞,-239,-140,-149,-341,20,, , 
펼치기 PBR,1.02,1.07,1.99,2.22,0.89,,-60.02, 
  보통주수정주가(기말)＜당기＞,"3,100","3,090","5,450","6,340","3,445","3,825", , 
  BPS＜당기＞,"3,025","2,892","2,742","2,851","3,875",, , 
펼치기 PCR,-7.38,-10.93,-44.23,91.14,31.38,,-65.57, 
  보통주수정주가(기말)＜당기＞,"3,100","3,090","5,450","6,340","3,445","3,825", , 
  CPS＜당기＞,-420,-283,-123,70,110,, , 
펼치기 PSR,1.52,1.43,2.38,2.97,1.70,,-42.75, 
  보통주수정주가(기말)＜당기＞,"3,100","3,090","5,450","6,340","3,445","3,825", , 
  SPS＜당기＞,"2,036","2,159","2,294","2,136","2,028",, , 
펼치기 EV/EBITDA,-9.57,-22.31,-185.72,-407.75,-47.68,,88.31, 
  EV＜당기＞,474.4,477.9,767.0,885.3,529.2,, , 
  EBITDA＜당기＞,-49.6,-21.4,-4.1,-2.2,-11.1,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
