항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,364,194,250,121,363,,201, 
  당기순이익(지배)＜당기＞,197.2,105.2,135.7,65.4,197.0,, , 
  보통주수정평균발행주식수＜당기＞,"54,244,482","54,244,482","54,244,482","54,244,482",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 BPS,"7,181","7,295","7,426","7,453","7,687",,3, 
  자본총계(지배)＜당기＞,"3,700.1","3,758.9","3,826.3","3,840.1","3,960.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"51,524,411","51,524,411","51,524,411","51,524,411","51,524,411",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,299",-171,848,"1,856",-995,,-154, 
  영업활동현금흐름＜당기＞,704.9,-93.0,460.0,"1,006.8",-539.6,, , 
  보통주수정평균발행주식수＜당기＞,"54,244,482","54,244,482","54,244,482","54,244,482",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 SPS,"14,460","13,970","12,420","10,660","13,442",,26, 
  매출액＜당기＞,"7,843.6","7,578.0","6,737.0","5,782.5","7,291.4",, , 
  보통주수정평균발행주식수＜당기＞,"54,244,482","54,244,482","54,244,482","54,244,482",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 PER,10.82,12.60,10.38,28.15,9.76,,-65.32, 
  보통주수정주가(기말)＜당기＞,"3,935","2,445","2,595","3,395","3,545","3,380", , 
  EPS＜당기＞,364,194,250,121,363,, , 
펼치기 PBR,0.55,0.34,0.35,0.46,0.46,,1.24, 
  보통주수정주가(기말)＜당기＞,"3,935","2,445","2,595","3,395","3,545","3,380", , 
  BPS＜당기＞,"7,181","7,295","7,426","7,453","7,687",, , 
펼치기 PCR,3.03,-14.26,3.06,1.83,-3.56,,-294.83, 
  보통주수정주가(기말)＜당기＞,"3,935","2,445","2,595","3,395","3,545","3,380", , 
  CPS＜당기＞,"1,299",-171,848,"1,856",-995,, , 
펼치기 PSR,0.27,0.18,0.21,0.32,0.26,,-17.19, 
  보통주수정주가(기말)＜당기＞,"3,935","2,445","2,595","3,395","3,545","3,380", , 
  SPS＜당기＞,"14,460","13,970","12,420","10,660","13,442",, , 
펼치기 EV/EBITDA,3.78,5.03,2.50,2.53,3.16,,25.00, 
  EV＜당기＞,"2,307.7","1,883.7","1,416.5","1,061.9","1,817.1",, , 
  EBITDA＜당기＞,611.3,374.2,566.4,420.1,575.2,, , 
펼치기 DPS,150,130,130,130,130,,0, 
  현금DPS,150,130,130,130,130,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.81,5.32,5.01,3.83,3.67,,-0.16, 
  현금배당성향(%),39.19,63.66,49.37,102.38,34.00,,-68.38, 
