항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-5,-73,93,47,48,,1, 
  당기순이익(지배)＜당기＞,-1.1,-16.8,21.4,10.9,11.1,, , 
  보통주수정평균발행주식수＜당기＞,"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,233","2,180","2,270","2,341","2,403",,3, 
  자본총계(지배)＜당기＞,513.7,501.5,522.0,538.5,552.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,140,54,555,148,171,,16, 
  영업활동현금흐름＜당기＞,32.2,12.4,127.7,33.9,39.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,496","2,525","2,241","1,901","2,036",,7, 
  매출액＜당기＞,574.0,580.7,515.5,437.3,468.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,26.06,94.08,101.86,,8.27, 
  보통주수정주가(기말)＜당기＞,"3,290","2,255","2,420","4,465","4,905","4,230", , 
  EPS＜당기＞,-5,-73,93,47,48,, , 
펼치기 PBR,1.47,1.03,1.07,1.91,2.04,,7.03, 
  보통주수정주가(기말)＜당기＞,"3,290","2,255","2,420","4,465","4,905","4,230", , 
  BPS＜당기＞,"2,233","2,180","2,270","2,341","2,403",, , 
펼치기 PCR,23.48,41.78,4.36,30.25,28.70,,-5.12, 
  보통주수정주가(기말)＜당기＞,"3,290","2,255","2,420","4,465","4,905","4,230", , 
  CPS＜당기＞,140,54,555,148,171,, , 
펼치기 PSR,1.32,0.89,1.08,2.35,2.41,,2.58, 
  보통주수정주가(기말)＜당기＞,"3,290","2,255","2,420","4,465","4,905","4,230", , 
  SPS＜당기＞,"2,496","2,525","2,241","1,901","2,036",, , 
펼치기 EV/EBITDA,17.04,6.41,10.10,29.55,20.85,,-29.44, 
  EV＜당기＞,638.0,305.3,475.9,989.4,"1,043.8",, , 
  EBITDA＜당기＞,37.4,47.6,47.1,33.5,50.1,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
