항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,133,86,97,194,288,,48, 
  당기순이익(지배)＜당기＞,15.6,10.4,12.3,24.6,36.4,, , 
  보통주수정평균발행주식수＜당기＞,"11,668,434","12,057,814","12,641,883","12,641,883","12,641,883","12,641,883", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,824","2,814","2,895","3,074","3,326",,8, 
  자본총계(지배)＜당기＞,319.1,345.5,355.3,377.4,408.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,301,448","12,274,897","12,274,897","12,274,897","12,274,897",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,24,149,231,467,485,,4, 
  영업활동현금흐름＜당기＞,2.8,17.9,29.2,59.0,61.3,, , 
  보통주수정평균발행주식수＜당기＞,"11,668,434","12,057,814","12,641,883","12,641,883","12,641,883","12,641,883", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,927","2,510","2,723","3,192","3,199",,0, 
  매출액＜당기＞,341.6,302.6,344.2,403.6,404.4,, , 
  보통주수정평균발행주식수＜당기＞,"11,668,434","12,057,814","12,641,883","12,641,883","12,641,883","12,641,883", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,38.64,43.57,68.84,52.19,27.28,,-47.73, 
  보통주수정주가(기말)＜당기＞,"5,150","3,765","6,710","10,150","7,850","7,180", , 
  EPS＜당기＞,133,86,97,194,288,, , 
펼치기 PBR,1.82,1.34,2.32,3.30,2.36,,-28.52, 
  보통주수정주가(기말)＜당기＞,"5,150","3,765","6,710","10,150","7,850","7,180", , 
  BPS＜당기＞,"2,824","2,814","2,895","3,074","3,326",, , 
펼치기 PCR,213.51,25.29,29.02,21.75,16.18,,-25.62, 
  보통주수정주가(기말)＜당기＞,"5,150","3,765","6,710","10,150","7,850","7,180", , 
  CPS＜당기＞,24,149,231,467,485,, , 
펼치기 PSR,1.76,1.50,2.46,3.18,2.45,,-22.81, 
  보통주수정주가(기말)＜당기＞,"5,150","3,765","6,710","10,150","7,850","7,180", , 
  SPS＜당기＞,"2,927","2,510","2,723","3,192","3,199",, , 
펼치기 EV/EBITDA,15.44,18.19,22.02,23.52,16.96,,-27.89, 
  EV＜당기＞,709.0,538.8,893.3,"1,287.1",960.4,, , 
  EBITDA＜당기＞,45.9,29.6,40.6,54.7,56.6,, , 
펼치기 DPS,20,20,20,40,50,,25, 
  현금DPS,20,20,20,40,50,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.39,0.53,0.30,0.39,0.64,,0.24, 
  현금배당성향(%),14.53,23.56,19.92,19.97,16.87,,-3.10, 
