항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-256,-264,"-2,039",155,25,,-84, 
  당기순이익(지배)＜당기＞,-27.6,-30.6,-253.3,23.8,3.9,, , 
  보통주수정평균발행주식수＜당기＞,"10,772,311","11,563,534","12,421,060","15,322,141","15,952,986","16,410,366", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,810,542,940,"1,120","1,169",,4, 
  자본총계(지배)＜당기＞,93.6,62.7,139.4,177.5,191.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,555,182","11,555,180","14,824,892","15,847,382","16,402,012","16,402,012", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-42,161,-486,260,121,,-53, 
  영업활동현금흐름＜당기＞,-4.5,18.7,-60.4,39.8,19.3,, , 
  보통주수정평균발행주식수＜당기＞,"10,772,311","11,563,534","12,421,060","15,322,141","15,952,986","16,410,366", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,802","2,655","2,816","2,076","2,338",,13, 
  매출액＜당기＞,301.8,307.0,349.8,318.0,373.0,, , 
  보통주수정평균발행주식수＜당기＞,"10,772,311","11,563,534","12,421,060","15,322,141","15,952,986","16,410,366", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,11.03,88.86,,705.48, 
  보통주수정주가(기말)＜당기＞,"2,715","8,150","8,360","1,715","2,200","2,500", , 
  EPS＜당기＞,-256,-264,"-2,039",155,25,, , 
펼치기 PBR,3.35,15.03,8.89,1.53,1.88,,22.92, 
  보통주수정주가(기말)＜당기＞,"2,715","8,150","8,360","1,715","2,200","2,500", , 
  BPS＜당기＞,810,542,940,"1,120","1,169",, , 
펼치기 PCR,-65.24,50.50,-17.20,6.61,18.17,,174.88, 
  보통주수정주가(기말)＜당기＞,"2,715","8,150","8,360","1,715","2,200","2,500", , 
  CPS＜당기＞,-42,161,-486,260,121,, , 
펼치기 PSR,0.97,3.07,2.97,0.83,0.94,,13.87, 
  보통주수정주가(기말)＜당기＞,"2,715","8,150","8,360","1,715","2,200","2,500", , 
  SPS＜당기＞,"2,802","2,655","2,816","2,076","2,338",, , 
펼치기 EV/EBITDA,20.03,184.62,89.75,14.70,33.02,,124.67, 
  EV＜당기＞,288.9,"1,024.2","1,249.4",282.2,401.5,, , 
  EBITDA＜당기＞,14.4,5.5,13.9,19.2,12.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
