항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,927,405,178,"1,047","2,166",,107, 
  당기순이익(지배)＜당기＞,99.3,43.4,19.1,112.2,232.1,, , 
  보통주수정평균발행주식수＜당기＞,"10,716,390","10,716,390","10,716,390","10,716,390","10,716,390",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"14,349","14,719","14,773","15,644","18,061",,15, 
  자본총계(지배)＜당기＞,"1,519.4","1,518.1","1,523.7","1,616.6","1,866.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,588,737","10,313,677","10,313,677","10,333,677","10,333,677","10,333,677", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,205,-495,"1,265","2,382",303,,-87, 
  영업활동현금흐름＜당기＞,21.9,-53.1,135.6,255.2,32.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,716,390","10,716,390","10,716,390","10,716,390","10,716,390",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"8,880","10,192","10,440","14,090","19,041",,35, 
  매출액＜당기＞,951.6,"1,092.2","1,118.8","1,510.0","2,040.5",, , 
  보통주수정평균발행주식수＜당기＞,"10,716,390","10,716,390","10,716,390","10,716,390","10,716,390",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,7.92,52.26,143.18,26.04,10.85,,-58.32, 
  보통주수정주가(기말)＜당기＞,"7,340","21,150","25,550","27,250","23,500","26,200", , 
  EPS＜당기＞,927,405,178,"1,047","2,166",, , 
펼치기 PBR,0.51,1.44,1.73,1.74,1.30,,-25.30, 
  보통주수정주가(기말)＜당기＞,"7,340","21,150","25,550","27,250","23,500","26,200", , 
  BPS＜당기＞,"14,349","14,719","14,773","15,644","18,061",, , 
펼치기 PCR,35.85,-42.69,20.20,11.44,77.66,,578.73, 
  보통주수정주가(기말)＜당기＞,"7,340","21,150","25,550","27,250","23,500","26,200", , 
  CPS＜당기＞,205,-495,"1,265","2,382",303,, , 
펼치기 PSR,0.83,2.08,2.45,1.93,1.23,,-36.19, 
  보통주수정주가(기말)＜당기＞,"7,340","21,150","25,550","27,250","23,500","26,200", , 
  SPS＜당기＞,"8,880","10,192","10,440","14,090","19,041",, , 
펼치기 EV/EBITDA,-5.30,20.20,17.57,9.80,5.81,,-40.70, 
  EV＜당기＞,-122.2,"1,524.8","2,065.7","2,261.5","1,740.1",, , 
  EBITDA＜당기＞,23.1,75.5,117.5,230.7,299.4,, , 
펼치기 DPS,200,250,250,300,300,,0, 
  현금DPS,200,250,250,300,300,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.72,1.18,0.98,1.10,1.28,,0.18, 
  현금배당성향(%),21.33,59.45,134.83,27.64,13.36,,-14.28, 
