항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-71,-913,52,-404,-219,,46, 
  당기순이익(지배)＜당기＞,-15.7,-260.6,16.0,-134.5,-78.3,, , 
  보통주수정평균발행주식수＜당기＞,"22,015,865","28,550,008","30,918,105","33,316,248","35,811,485","36,380,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,639","4,775","5,134","4,585","4,962",,8, 
  자본총계(지배)＜당기＞,"1,304.6","1,296.1","1,604.5","1,571.3","1,764.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,137,151","27,146,042","31,255,575","34,267,355","35,558,125","35,558,125", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,407,-158,-941,777,-36,,-105, 
  영업활동현금흐름＜당기＞,89.6,-45.2,-290.8,258.8,-12.8,, , 
  보통주수정평균발행주식수＜당기＞,"22,015,865","28,550,008","30,918,105","33,316,248","35,811,485","36,380,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"13,935","12,497","14,253","12,156","13,097",,8, 
  매출액＜당기＞,"3,067.9","3,568.0","4,406.7","4,049.8","4,690.2",, , 
  보통주수정평균발행주식수＜당기＞,"22,015,865","28,550,008","30,918,105","33,316,248","35,811,485","36,380,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,157.48,N/A,N/A,,0.42, 
  보통주수정주가(기말)＜당기＞,"6,780","6,890","8,160","13,350","7,200","7,540", , 
  EPS＜당기＞,-71,-913,52,-404,-219,, , 
펼치기 PBR,1.20,1.44,1.59,2.91,1.45,,-50.16, 
  보통주수정주가(기말)＜당기＞,"6,780","6,890","8,160","13,350","7,200","7,540", , 
  BPS＜당기＞,"5,639","4,775","5,134","4,585","4,962",, , 
펼치기 PCR,16.66,-43.53,-8.68,17.19,-202.07,,"-1,275.84", 
  보통주수정주가(기말)＜당기＞,"6,780","6,890","8,160","13,350","7,200","7,540", , 
  CPS＜당기＞,407,-158,-941,777,-36,, , 
펼치기 PSR,0.49,0.55,0.57,1.10,0.55,,-49.94, 
  보통주수정주가(기말)＜당기＞,"6,780","6,890","8,160","13,350","7,200","7,540", , 
  SPS＜당기＞,"13,935","12,497","14,253","12,156","13,097",, , 
펼치기 EV/EBITDA,29.29,13.95,29.20,77.47,-9.10,,-111.75, 
  EV＜당기＞,"2,227.6","2,428.5","3,147.3","4,661.9","1,910.8",, , 
  EBITDA＜당기＞,76.1,174.1,107.8,60.2,-210.0,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
