항목,2017/07,2018/07,2019/07,2020/07,2021/07,"2022/07(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,774","1,477","1,700","1,035",-541,,-152, 
  당기순이익(지배)＜당기＞,298.0,248.2,304.8,217.9,-113.9,, , 
  보통주수정평균발행주식수＜당기＞,"16,800,000","16,800,000","17,932,588","21,061,800","21,061,800","21,061,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,752","5,215","14,406","16,172","11,381",,-30, 
  자본총계(지배)＜당기＞,630.4,876.1,"3,034.2","3,320.7","2,397.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,800,000","16,800,000","21,061,800","20,533,597","21,061,797","21,061,797", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,497","1,321","1,830","1,545","1,364",,-12, 
  영업활동현금흐름＜당기＞,251.5,222.0,328.2,325.5,287.3,, , 
  보통주수정평균발행주식수＜당기＞,"16,800,000","16,800,000","17,932,588","21,061,800","21,061,800","21,061,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,244","4,043","5,692","4,083","3,325",,-19, 
  매출액＜당기＞,545.0,679.2,"1,020.7",860.0,700.2,, , 
  보통주수정평균발행주식수＜당기＞,"16,800,000","16,800,000","17,932,588","21,061,800","21,061,800","21,061,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,11.06,12.95,N/A,,-403.32, 
  보통주수정주가(기말)＜당기＞,,,"18,800","13,400","21,250","36,700", , 
  EPS＜당기＞,"1,774","1,477","1,700","1,035",-541,, , 
펼치기 PBR,0.00,0.00,1.30,0.83,1.87,,125.33, 
  보통주수정주가(기말)＜당기＞,,,"18,800","13,400","21,250","36,700", , 
  BPS＜당기＞,"3,752","5,215","14,406","16,172","11,381",, , 
펼치기 PCR,,,10.27,8.67,15.58,,79.64, 
  보통주수정주가(기말)＜당기＞,,,"18,800","13,400","21,250","36,700", , 
  CPS＜당기＞,"1,497","1,321","1,830","1,545","1,364",, , 
펼치기 PSR,,,3.30,3.28,6.39,,94.76, 
  보통주수정주가(기말)＜당기＞,,,"18,800","13,400","21,250","36,700", , 
  SPS＜당기＞,"3,244","4,043","5,692","4,083","3,325",, , 
펼치기 EV/EBITDA,,,2.64,0.23,20.31,,"8,807.07", 
  EV＜당기＞,,,"1,256.0",64.0,"2,309.0",, , 
  EBITDA＜당기＞,336.5,372.7,476.2,280.5,113.7,, , 
펼치기 DPS,0,0,0,,,, , 
  현금DPS,0,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,,,0.00,,,, , 
  현금배당성향(%),0.00,0.00,0.00,314.05,0.00,,-314.05, 
