항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,199,343,-455,-439,105,587,124,461
  당기순이익(지배)＜당기＞,39.9,72.4,-96.3,-93.6,24.0,142.0, , 
  보통주수정평균발행주식수＜당기＞,"20,069,177","21,137,527","21,156,039","21,295,040","22,990,839","24,209,753", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,246","2,829","2,301","1,779","2,107",,19, 
  자본총계(지배)＜당기＞,456.2,598.6,486.7,387.2,510.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,311,446","21,155,562","21,155,562","21,769,113","24,209,276","24,209,276", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,488,624,537,-30,335,,"1,235", 
  영업활동현금흐름＜당기＞,97.9,131.9,113.6,-6.3,77.1,, , 
  보통주수정평균발행주식수＜당기＞,"20,069,177","21,137,527","21,156,039","21,295,040","22,990,839","24,209,753", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,609","9,249","6,062","6,978","7,467","9,186",7,23
  매출액＜당기＞,"1,527.2","1,955.0","1,282.5","1,486.0","1,716.6","2,224.0", , 
  보통주수정평균발행주식수＜당기＞,"20,069,177","21,137,527","21,156,039","21,295,040","22,990,839","24,209,753", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.06,8.38,N/A,N/A,74.53,10.84,"1,482.03",-85.45
  보통주수정주가(기말)＜당기＞,"3,393","2,870","2,125","2,370","7,790","6,360", , 
  EPS＜당기＞,199,343,-455,-439,105,587, , 
펼치기 PBR,1.51,1.01,0.92,1.33,3.70,,177.39, 
  보통주수정주가(기말)＜당기＞,"3,393","2,870","2,125","2,370","7,790","6,360", , 
  BPS＜당기＞,"2,246","2,829","2,301","1,779","2,107",, , 
펼치기 PCR,6.95,4.60,3.96,-80.15,23.22,,128.97, 
  보통주수정주가(기말)＜당기＞,"3,393","2,870","2,125","2,370","7,790","6,360", , 
  CPS＜당기＞,488,624,537,-30,335,, , 
펼치기 PSR,0.45,0.31,0.35,0.34,1.04,0.69,207.19,-33.64
  보통주수정주가(기말)＜당기＞,"3,393","2,870","2,125","2,370","7,790","6,360", , 
  SPS＜당기＞,"7,609","9,249","6,062","6,978","7,467","9,186", , 
펼치기 EV/EBITDA,6.73,5.33,"3,545.89",425.94,22.33,,-94.76, 
  EV＜당기＞,"1,054.7","1,061.8",982.8,"1,146.2","2,532.7","2,245.7", , 
  EBITDA＜당기＞,156.7,199.1,0.3,2.7,113.4,, , 
펼치기 DPS,0,60,0,0,,, , 
  현금DPS,0,60,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,2.09,0.00,0.00,,, , 
  현금배당성향(%),0.00,17.52,0.00,0.00,,, , 
