항목,2018/06,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,299,401,746,825,500,,-39, 
  당기순이익(지배)＜당기＞,66.8,89.7,166.8,184.8,125.6,, , 
  보통주수정평균발행주식수＜당기＞,"22,353,873","22,353,873","22,353,873","22,390,653","25,104,135","26,200,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,879","6,198","6,932","7,618","7,930",,4, 
  자본총계(지배)＜당기＞,"1,314.2","1,385.4","1,549.6","1,776.2","2,077.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,353,873","22,353,873","22,353,873","23,315,411","26,200,025","26,200,025", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,741",630,"1,475","1,517","1,225",,-19, 
  영업활동현금흐름＜당기＞,612.7,140.7,329.6,339.7,307.6,, , 
  보통주수정평균발행주식수＜당기＞,"22,353,873","22,353,873","22,353,873","22,390,653","25,104,135","26,200,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,861","6,484","13,913","13,738","12,898",,-6, 
  매출액＜당기＞,"2,204.4","1,449.3","3,110.0","3,075.9","3,238.0",, , 
  보통주수정평균발행주식수＜당기＞,"22,353,873","22,353,873","22,353,873","22,390,653","25,104,135","26,200,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,23.47,13.76,8.49,11.24,18.27,,62.45, 
  보통주수정주가(기말)＜당기＞,"7,010","5,520","6,340","9,280","9,140","9,370", , 
  EPS＜당기＞,299,401,746,825,500,, , 
펼치기 PBR,1.19,0.89,0.91,1.22,1.15,,-5.38, 
  보통주수정주가(기말)＜당기＞,"7,010","5,520","6,340","9,280","9,140","9,370", , 
  BPS＜당기＞,"5,879","6,198","6,932","7,618","7,930",, , 
펼치기 PCR,2.56,8.77,4.30,6.12,7.46,,21.95, 
  보통주수정주가(기말)＜당기＞,"7,010","5,520","6,340","9,280","9,140","9,370", , 
  CPS＜당기＞,"2,741",630,"1,475","1,517","1,225",, , 
펼치기 PSR,0.71,0.85,0.46,0.68,0.71,,4.90, 
  보통주수정주가(기말)＜당기＞,"7,010","5,520","6,340","9,280","9,140","9,370", , 
  SPS＜당기＞,"9,861","6,484","13,913","13,738","12,898",, , 
펼치기 EV/EBITDA,6.87,4.68,2.53,3.59,4.41,,22.75, 
  EV＜당기＞,"1,489.9","1,303.0","1,380.3","1,784.8","1,898.7",, , 
  EBITDA＜당기＞,217.0,278.3,546.4,496.9,430.7,, , 
펼치기 DPS,0,50,50,50,50,,0, 
  현금DPS,0,50,50,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.91,0.79,0.54,0.55,,0.01, 
  현금배당성향(%),0.00,12.46,6.70,6.31,10.43,,4.12, 
