항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,102,223,236,172,223,,30, 
  당기순이익(지배)＜당기＞,12.3,26.7,28.3,20.7,26.8,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,517","1,619","1,724","1,749","1,715",,-2, 
  자본총계(지배)＜당기＞,182.0,194.3,206.9,209.9,205.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,75,545,77,248,119,,-52, 
  영업활동현금흐름＜당기＞,9.0,65.4,9.2,29.7,14.2,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,443","2,776","3,293","2,543","3,296",,30, 
  매출액＜당기＞,293.1,333.1,395.2,305.1,395.5,, , 
  보통주수정평균발행주식수＜당기＞,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,41.68,19.09,19.09,36.42,30.87,,-15.23, 
  보통주수정주가(기말)＜당기＞,"4,260","4,255","4,500","6,280","6,900","6,300", , 
  EPS＜당기＞,102,223,236,172,223,, , 
펼치기 PBR,2.81,2.63,2.61,3.59,4.02,,12.05, 
  보통주수정주가(기말)＜당기＞,"4,260","4,255","4,500","6,280","6,900","6,300", , 
  BPS＜당기＞,"1,517","1,619","1,724","1,749","1,715",, , 
펼치기 PCR,56.83,7.81,58.46,25.34,58.21,,129.74, 
  보통주수정주가(기말)＜당기＞,"4,260","4,255","4,500","6,280","6,900","6,300", , 
  CPS＜당기＞,75,545,77,248,119,, , 
펼치기 PSR,1.74,1.53,1.37,2.47,2.09,,-15.24, 
  보통주수정주가(기말)＜당기＞,"4,260","4,255","4,500","6,280","6,900","6,300", , 
  SPS＜당기＞,"2,443","2,776","3,293","2,543","3,296",, , 
펼치기 EV/EBITDA,30.97,11.38,10.21,21.10,16.05,,-23.96, 
  EV＜당기＞,397.3,374.1,385.7,591.2,723.8,, , 
  EBITDA＜당기＞,12.8,32.9,37.8,28.0,45.1,, , 
펼치기 DPS,90,200,220,220,220,,0, 
  현금DPS,90,200,220,220,220,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.11,4.70,4.89,3.50,3.19,,-0.31, 
  현금배당성향(%),88.06,89.74,93.32,127.59,98.44,,-29.15, 
