항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,938","3,790","3,201","4,657","2,577","3,519",-45,37
  당기순이익(지배)＜당기＞,350.7,452.3,382.1,555.8,307.5,420.0, , 
  보통주수정평균발행주식수＜당기＞,"11,935,549","11,935,549","11,935,549","11,935,549","11,935,549","11,935,549", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"10,286","13,692","16,316","20,171","22,484","25,518",11,13
  자본총계(지배)＜당기＞,"1,226.9","1,632.7","1,945.2","2,388.0","2,660.9","3,020.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,928,256","11,924,187","11,921,665","11,838,849","11,834,660","11,834,660", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,531","1,750","3,529","3,896","4,658",,20, 
  영업활동현금흐름＜당기＞,302.1,208.8,421.2,465.1,555.9,490.0, , 
  보통주수정평균발행주식수＜당기＞,"11,935,549","11,935,549","11,935,549","11,935,549","11,935,549","11,935,549", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"23,865","27,531","30,583","34,073","36,606","41,632",7,14
  매출액＜당기＞,"2,848.4","3,286.0","3,650.2","4,066.8","4,369.1","4,969.0", , 
  보통주수정평균발행주식수＜당기＞,"11,935,549","11,935,549","11,935,549","11,935,549","11,935,549","11,935,549", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.44,14.24,13.98,12.08,18.51,11.05,53.25,-40.29
  보통주수정주가(기말)＜당기＞,"51,240","53,950","44,743","56,261","47,700","38,900", , 
  EPS＜당기＞,"2,938","3,790","3,201","4,657","2,577","3,519", , 
펼치기 PBR,4.98,3.94,2.74,2.79,2.12,1.52,-23.94,-28.14
  보통주수정주가(기말)＜당기＞,"51,240","53,950","44,743","56,261","47,700","38,900", , 
  BPS＜당기＞,"10,286","13,692","16,316","20,171","22,484","25,518", , 
펼치기 PCR,20.25,30.84,12.68,14.44,10.24,,-29.07, 
  보통주수정주가(기말)＜당기＞,"51,240","53,950","44,743","56,261","47,700","38,900", , 
  CPS＜당기＞,"2,531","1,750","3,529","3,896","4,658",, , 
펼치기 PSR,2.15,1.96,1.46,1.65,1.30,0.93,-21.08,-28.29
  보통주수정주가(기말)＜당기＞,"51,240","53,950","44,743","56,261","47,700","38,900", , 
  SPS＜당기＞,"23,865","27,531","30,583","34,073","36,606","41,632", , 
펼치기 EV/EBITDA,14.63,12.24,8.92,9.89,9.96,,0.70, 
  EV＜당기＞,"6,068.9","6,327.7","5,195.4","6,521.5","5,787.7","4,592.9", , 
  EBITDA＜당기＞,414.7,516.8,582.3,659.5,581.3,, , 
펼치기 DPS,337,582,565,538,591,,10, 
  현금DPS,311,547,527,497,546,, , 
  주식DPS,26,34,38,41,45,, , 
  현금배당수익률,0.61,1.01,1.18,0.88,1.14,1.40,0.26,0.26
  현금배당성향(%),10.58,14.43,16.43,10.57,20.99,15.52,10.42,-5.48
