항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,439,485,633,-199,"-1,596",,-701, 
  당기순이익(지배)＜당기＞,13.4,15.3,26.2,-10.8,-87.0,, , 
  보통주수정평균발행주식수＜당기＞,"3,000,000","3,000,000","4,054,229","5,433,750","5,451,634","5,466,250", , 
  우선주수정평균발행주식수＜당기＞,"39,450","146,986","76,247",0,0,0, , 
펼치기 BPS,"1,573","2,205","5,301","4,962","3,673",,-26, 
  자본총계(지배)＜당기＞,48.4,71.2,284.3,260.4,194.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"3,000,000","3,000,000","5,363,750","5,247,475","5,279,975","5,433,975", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,"80,000","230,000",0,0,0,0, , 
펼치기 CPS,-55,-209,466,-94,-642,,-583, 
  영업활동현금흐름＜당기＞,-1.7,-6.6,19.3,-5.1,-35.0,, , 
  보통주수정평균발행주식수＜당기＞,"3,000,000","3,000,000","4,054,229","5,433,750","5,451,634","5,466,250", , 
  우선주수정평균발행주식수＜당기＞,"39,450","146,986","76,247",0,0,0, , 
펼치기 SPS,"7,229","7,236","6,910","6,372","7,214",,13, 
  매출액＜당기＞,219.7,227.7,285.4,346.2,393.3,, , 
  보통주수정평균발행주식수＜당기＞,"3,000,000","3,000,000","4,054,229","5,433,750","5,451,634","5,466,250", , 
  우선주수정평균발행주식수＜당기＞,"39,450","146,986","76,247",0,0,0, , 
펼치기 PER,,,23.45,N/A,N/A,,88.05, 
  보통주수정주가(기말)＜당기＞,,,"14,850","13,050","12,500","10,650", , 
  EPS＜당기＞,439,485,633,-199,"-1,596",, , 
펼치기 PBR,0.00,0.00,2.80,2.63,3.40,,29.40, 
  보통주수정주가(기말)＜당기＞,,,"14,850","13,050","12,500","10,650", , 
  BPS＜당기＞,"1,573","2,205","5,301","4,962","3,673",, , 
펼치기 PCR,,,31.85,-138.93,-19.47,,85.98, 
  보통주수정주가(기말)＜당기＞,,,"14,850","13,050","12,500","10,650", , 
  CPS＜당기＞,-55,-209,466,-94,-642,, , 
펼치기 PSR,,,2.15,2.05,1.73,,-15.39, 
  보통주수정주가(기말)＜당기＞,,,"14,850","13,050","12,500","10,650", , 
  SPS＜당기＞,"7,229","7,236","6,910","6,372","7,214",, , 
펼치기 EV/EBITDA,,,19.97,213.14,-11.20,,-105.25, 
  EV＜당기＞,,,679.6,671.5,709.8,, , 
  EBITDA＜당기＞,22.4,22.8,34.0,3.2,-63.4,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
