항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-333,43,254,137,-197,,-244, 
  당기순이익(지배)＜당기＞,-71.3,14.7,92.9,51.5,-82.7,, , 
  보통주수정평균발행주식수＜당기＞,"21,440,778","34,265,862","36,539,732","37,647,198","41,896,852","49,667,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,974,"1,030","1,263","1,357","1,326",,-2, 
  자본총계(지배)＜당기＞,332.2,371.8,470.5,519.7,658.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"34,091,218","36,083,249","37,250,885","38,292,550","49,667,141","49,667,141", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,127,289,580,437,214,,-51, 
  영업활동현금흐름＜당기＞,27.3,98.9,211.8,164.6,89.5,, , 
  보통주수정평균발행주식수＜당기＞,"21,440,778","34,265,862","36,539,732","37,647,198","41,896,852","49,667,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,199","1,970","2,680","2,924","2,421",,-17, 
  매출액＜당기＞,471.5,675.1,979.3,"1,100.9","1,014.4",, , 
  보통주수정평균발행주식수＜당기＞,"21,440,778","34,265,862","36,539,732","37,647,198","41,896,852","49,667,141", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,29.63,7.92,13.60,N/A,,-178.81, 
  보통주수정주가(기말)＜당기＞,"1,135","1,275","2,015","1,860","2,115","1,735", , 
  EPS＜당기＞,-333,43,254,137,-197,, , 
펼치기 PBR,1.16,1.24,1.60,1.37,1.60,,16.38, 
  보통주수정주가(기말)＜당기＞,"1,135","1,275","2,015","1,860","2,115","1,735", , 
  BPS＜당기＞,974,"1,030","1,263","1,357","1,326",, , 
펼치기 PCR,8.90,4.42,3.48,4.25,9.90,,132.62, 
  보통주수정주가(기말)＜당기＞,"1,135","1,275","2,015","1,860","2,115","1,735", , 
  CPS＜당기＞,127,289,580,437,214,, , 
펼치기 PSR,0.52,0.65,0.75,0.64,0.87,,37.34, 
  보통주수정주가(기말)＜당기＞,"1,135","1,275","2,015","1,860","2,115","1,735", , 
  SPS＜당기＞,"2,199","1,970","2,680","2,924","2,421",, , 
펼치기 EV/EBITDA,11.69,6.99,6.31,6.22,14.35,,130.93, 
  EV＜당기＞,575.1,695.8,"1,192.7","1,265.0","1,584.8",, , 
  EBITDA＜당기＞,49.2,99.6,189.1,203.5,110.4,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
