항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-218,-575,48,230,818,,256, 
  당기순이익(지배)＜당기＞,-54.2,-143.4,11.8,57.3,210.7,, , 
  보통주수정평균발행주식수＜당기＞,"24,923,346","24,923,346","24,923,346","24,923,346","25,757,036","26,223,346", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,512","3,069","3,039","3,402","4,170",,23, 
  자본총계(지배)＜당기＞,805.9,704.3,697.5,780.8,"1,011.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,950,836","22,950,836","22,950,836","22,950,836","24,250,836","24,250,836", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,212",425,"2,615","2,816","1,949",,-31, 
  영업활동현금흐름＜당기＞,302.0,105.9,651.6,701.8,501.9,, , 
  보통주수정평균발행주식수＜당기＞,"24,923,346","24,923,346","24,923,346","24,923,346","25,757,036","26,223,346", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"60,031","52,252","68,118","66,082","60,872",,-8, 
  매출액＜당기＞,"14,961.7","13,022.9","16,977.3","16,469.9","15,678.8",, , 
  보통주수정평균발행주식수＜당기＞,"24,923,346","24,923,346","24,923,346","24,923,346","25,757,036","26,223,346", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,25.67,9.05,3.34,,-63.11, 
  보통주수정주가(기말)＜당기＞,"1,635","1,020","1,220","2,080","2,730","2,900", , 
  EPS＜당기＞,-218,-575,48,230,818,, , 
펼치기 PBR,0.47,0.33,0.40,0.61,0.65,,7.07, 
  보통주수정주가(기말)＜당기＞,"1,635","1,020","1,220","2,080","2,730","2,900", , 
  BPS＜당기＞,"3,512","3,069","3,039","3,402","4,170",, , 
펼치기 PCR,1.35,2.40,0.47,0.74,1.40,,89.67, 
  보통주수정주가(기말)＜당기＞,"1,635","1,020","1,220","2,080","2,730","2,900", , 
  CPS＜당기＞,"1,212",425,"2,615","2,816","1,949",, , 
펼치기 PSR,0.03,0.02,0.02,0.03,0.04,,42.47, 
  보통주수정주가(기말)＜당기＞,"1,635","1,020","1,220","2,080","2,730","2,900", , 
  SPS＜당기＞,"60,031","52,252","68,118","66,082","60,872",, , 
펼치기 EV/EBITDA,4.08,7.19,2.21,1.06,0.90,,-14.60, 
  EV＜당기＞,"1,495.8","1,616.5","1,463.8",824.2,709.5,, , 
  EBITDA＜당기＞,367.0,224.9,663.4,780.7,786.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
