항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-84,"-2,192",-99,-548,619,,213, 
  당기순이익(지배)＜당기＞,-6.3,-164.4,-7.4,-41.1,47.9,, , 
  보통주수정평균발행주식수＜당기＞,"7,500,000","7,500,000","7,500,000","7,500,000","7,730,094","8,287,477", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,764","4,525","4,426","5,613","7,528",,34, 
  자본총계(지배)＜당기＞,507.3,339.4,332.0,421.0,623.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"7,500,000","7,500,000","7,500,000","7,500,000","8,287,477","8,287,477", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,401,-247,407,72,-27,,-138, 
  영업활동현금흐름＜당기＞,30.1,-18.5,30.5,5.4,-2.1,, , 
  보통주수정평균발행주식수＜당기＞,"7,500,000","7,500,000","7,500,000","7,500,000","7,730,094","8,287,477", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"21,862","15,008","8,962","6,008","12,379",,106, 
  매출액＜당기＞,"1,639.6","1,125.6",672.2,450.6,956.9,, , 
  보통주수정평균발행주식수＜당기＞,"7,500,000","7,500,000","7,500,000","7,500,000","7,730,094","8,287,477", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,21.81,,222.41, 
  보통주수정주가(기말)＜당기＞,"11,050","11,400","8,630","9,760","13,500","11,550", , 
  EPS＜당기＞,-84,"-2,192",-99,-548,619,, , 
펼치기 PBR,1.63,2.52,1.95,1.74,1.79,,3.14, 
  보통주수정주가(기말)＜당기＞,"11,050","11,400","8,630","9,760","13,500","11,550", , 
  BPS＜당기＞,"6,764","4,525","4,426","5,613","7,528",, , 
펼치기 PCR,27.55,-46.16,21.21,135.55,-492.34,,-463.21, 
  보통주수정주가(기말)＜당기＞,"11,050","11,400","8,630","9,760","13,500","11,550", , 
  CPS＜당기＞,401,-247,407,72,-27,, , 
펼치기 PSR,0.51,0.76,0.96,1.62,1.09,,-32.87, 
  보통주수정주가(기말)＜당기＞,"11,050","11,400","8,630","9,760","13,500","11,550", , 
  SPS＜당기＞,"21,862","15,008","8,962","6,008","12,379",, , 
펼치기 EV/EBITDA,31.63,-12.59,35.13,-24.29,17.86,,173.53, 
  EV＜당기＞,920.7,"1,037.5",902.2,"1,270.4","1,613.9",, , 
  EBITDA＜당기＞,29.1,-82.4,25.7,-52.3,90.4,, , 
펼치기 DPS,50,0,0,0,,, , 
  현금DPS,50,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.45,0.00,0.00,0.00,,, , 
  현금배당성향(%),-59.68,0.00,0.00,0.00,,, , 
