항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-2,266","-1,173",-534,-142,-277,,-96, 
  당기순이익(지배)＜당기＞,-197.6,-119.9,-68.0,-29.6,-73.3,, , 
  보통주수정평균발행주식수＜당기＞,"8,717,102","10,223,584","12,737,883","20,888,055","26,442,559","28,291,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,514","2,731","1,870","1,488","1,304",,-12, 
  자본총계(지배)＜당기＞,220.5,319.9,282.0,362.1,366.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"8,771,674","11,714,619","15,079,356","24,334,913","28,143,787","28,143,787", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-776,-465,11,228,-1,,-101, 
  영업활동현금흐름＜당기＞,-67.6,-47.6,1.4,47.6,-0.3,, , 
  보통주수정평균발행주식수＜당기＞,"8,717,102","10,223,584","12,737,883","20,888,055","26,442,559","28,291,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,250","1,982","3,871","2,815","2,071",,-26, 
  매출액＜당기＞,109.0,202.7,493.1,587.9,547.6,, , 
  보통주수정평균발행주식수＜당기＞,"8,717,102","10,223,584","12,737,883","20,888,055","26,442,559","28,291,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,57.65, 
  보통주수정주가(기말)＜당기＞,"2,000","3,590","3,590","1,820","1,510","1,635", , 
  EPS＜당기＞,"-2,266","-1,173",-534,-142,-277,, , 
펼치기 PBR,0.80,1.31,1.92,1.22,1.16,,-5.31, 
  보통주수정주가(기말)＜당기＞,"2,000","3,590","3,590","1,820","1,510","1,635", , 
  BPS＜당기＞,"2,514","2,731","1,870","1,488","1,304",, , 
펼치기 PCR,-2.58,-7.71,319.59,7.99,"-1,275.66",,"-16,056.88", 
  보통주수정주가(기말)＜당기＞,"2,000","3,590","3,590","1,820","1,510","1,635", , 
  CPS＜당기＞,-776,-465,11,228,-1,, , 
펼치기 PSR,1.60,1.81,0.93,0.65,0.73,,12.76, 
  보통주수정주가(기말)＜당기＞,"2,000","3,590","3,590","1,820","1,510","1,635", , 
  SPS＜당기＞,"1,250","1,982","3,871","2,815","2,071",, , 
펼치기 EV/EBITDA,-4.19,-22.12,20.62,12.17,169.92,,"1,295.71", 
  EV＜당기＞,312.5,590.7,636.2,630.2,447.8,, , 
  EBITDA＜당기＞,-74.5,-26.7,30.9,51.8,2.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
