항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,390,142,176,146,146,,-0, 
  당기순이익(지배)＜당기＞,46.3,19.7,25.0,20.7,20.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,882,737","13,887,302","14,244,718","14,244,718","14,244,718",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,247","2,275","2,424","2,538","2,749",,8, 
  자본총계(지배)＜당기＞,309.3,324.1,345.2,361.4,391.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,761,545","14,244,715","14,241,087","14,241,087","14,241,087","14,241,087", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,312,-313,70,118,-139,,-218, 
  영업활동현금흐름＜당기＞,37.1,-43.5,9.9,16.8,-19.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,882,737","13,887,302","14,244,718","14,244,718","14,244,718",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"7,151","5,980","5,755","6,074","7,228",,19, 
  매출액＜당기＞,849.7,830.5,819.7,865.2,"1,029.7",, , 
  보통주수정평균발행주식수＜당기＞,"11,882,737","13,887,302","14,244,718","14,244,718","14,244,718",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,15.40,27.33,20.89,33.55,28.78,,-14.21, 
  보통주수정주가(기말)＜당기＞,"6,005","3,868","3,670","4,885","4,190","4,100", , 
  EPS＜당기＞,390,142,176,146,146,, , 
펼치기 PBR,2.67,1.70,1.51,1.92,1.52,,-20.81, 
  보통주수정주가(기말)＜당기＞,"6,005","3,868","3,670","4,885","4,190","4,100", , 
  BPS＜당기＞,"2,247","2,275","2,424","2,538","2,749",, , 
펼치기 PCR,19.23,-12.34,52.72,41.42,-30.23,,-173.00, 
  보통주수정주가(기말)＜당기＞,"6,005","3,868","3,670","4,885","4,190","4,100", , 
  CPS＜당기＞,312,-313,70,118,-139,, , 
펼치기 PSR,0.84,0.65,0.64,0.80,0.58,,-27.93, 
  보통주수정주가(기말)＜당기＞,"6,005","3,868","3,670","4,885","4,190","4,100", , 
  SPS＜당기＞,"7,151","5,980","5,755","6,074","7,228",, , 
펼치기 EV/EBITDA,11.80,14.96,12.82,17.06,25.83,,51.37, 
  EV＜당기＞,773.2,526.9,515.5,723.5,660.5,, , 
  EBITDA＜당기＞,65.5,35.2,40.2,42.4,25.6,, , 
펼치기 DPS,148,97,,,,, , 
  현금DPS,148,48,,,,, , 
  주식DPS,0,48,,,,, , 
  현금배당수익률,2.47,1.25,,,,, , 
  현금배당성향(%),43.99,35.11,0.00,0.00,,, , 
