항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"50,647.8","55,849.1","49,614.7","48,095.4","84,618.4","83,948.0",75.9,-0.8
*내수,,,"17,385.8",,,,,
*수출,,,"33,443.5",,,,,
매출원가,"46,365.3","48,542.3","43,990.6","38,587.7","57,637.4",,49.4,
매출총이익,"4,282.5","7,306.8","5,624.1","9,507.7","26,981.1","17,752.8",183.8,-34.2
판매비와관리비,"1,656.3","1,760.5","1,970.4","2,086.1","2,912.7",,39.6,
영업이익,"2,626.3","5,546.3","3,653.7","7,421.6","24,068.4","14,706.9",224.3,-38.9
*기타영업손익,,,,,,,,
영업이익(발표기준),"2,626.3","5,546.3","3,653.7","7,421.6","24,068.4",,224.3,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,768.7,261.7,270.8,568.9,367.6,,-35.4,
금융원가,"1,043.7",890.1,761.4,837.0,582.6,,-30.4,
기타영업외손익,-344.2,70.4,216.1,-48.2,441.8,,"1,015.7",
"종속기업,공동지배기업및관계기업관련손익",890.9,"1,180.8",390.1,564.2,"1,886.1",,234.3,
법인세비용차감전계속사업이익,"2,897.9","6,169.1","3,769.3","7,669.5","26,181.2","15,896.7",241.4,-39.3
법인세비용,721.4,"1,138.3",840.5,"2,072.9","6,525.4",,214.8,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"2,176.5","5,030.8","2,928.9","5,596.5","19,655.8",,251.2,
중단사업이익,,,18.1,233.3,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,"2,176.5","5,030.8","2,947.0","5,829.8","19,655.8","11,886.8",237.2,-39.5
기타포괄이익,332.8,-180.1,226.7,-224.2,608.8,,371.6,
총포괄이익,"2,509.3","4,850.7","3,173.6","5,605.6","20,264.6",,261.5,
*주당계속사업이익,"7,647","17,597","10,484","20,045","70,433",,251,
*주당순이익,"7,647","17,597","10,549","20,881","70,433",,237,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"7,647","17,597","10,484","20,045","70,433",,251,
*(지배주주지분)주당순이익,"7,647","17,597","10,549","20,881","70,433","35,661",237,-49
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
