항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,127.5","19,976.8","21,035.9","22,804.9","24,150.6",5.9
*내수,,,"23,049.4",,,
*수출,,,806.9,,,
매출원가,852.4,"11,002.9","11,753.6","13,170.9","14,459.6",9.8
매출총이익,275.0,"8,974.0","9,282.3","9,634.0","9,690.9",0.6
판매비와관리비,226.0,"6,668.8","6,615.7","6,547.7","6,534.0",-0.2
영업이익,49.0,"2,305.1","2,666.6","3,086.3","3,157.0",2.3
*기타영업손익,,,,,,
영업이익(발표기준),49.0,"2,305.1","2,666.6","3,086.3","3,157.0",2.3
*[구K-IFRS]영업이익,,,,,,
금융수익,15.6,121.5,126.8,144.5,163.8,13.3
금융원가,19.8,213.9,125.2,119.1,111.2,-6.7
기타영업외손익,-521.6,211.4,-237.1,130.9,-1.6,-101.2
"종속기업,공동지배기업및관계기업관련손익",76.7,-14.8,10.0,0.2,-7.8,"-3,764.8"
법인세비용차감전계속사업이익,-400.0,"2,409.3","2,441.2","3,242.8","3,200.2",-1.3
법인세비용,5.7,"1,226.4",877.3,"1,057.4",946.9,-10.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-405.7,"1,182.9","1,563.9","2,185.3","2,253.3",3.1
중단사업이익,"15,269.8",,,,,
*중단사업법인세효과,80.7,,,,,
당기순이익,"14,864.1","1,182.9","1,563.9","2,185.3","2,253.3",3.1
기타포괄이익,-535.9,-217.2,402.7,-377.3,"1,943.8",615.2
총포괄이익,"14,328.2",965.7,"1,966.6","1,808.0","4,197.1",132.1
*주당계속사업이익,"-1,250",936,804,"1,289","1,429",11
*주당순이익,"39,092",936,804,"1,289","1,429",11
*희석주당계속사업이익,,,,,,
*희석주당순이익,"39,091",,,,,
*(지배주주지분)주당계속사업이익,"-1,250",936,804,"1,289","1,429",11
*(지배주주지분)주당순이익,"39,092",936,804,"1,289","1,429",11
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,"39,091",,,,,
