항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"2,163.8","2,454.7","2,236.8","2,617.9","3,018.7","3,539.7",15.3,17.3
*내수,869.7,,779.1,944.0,,,,
*수출,"1,294.2",,"1,457.7","1,673.9",,,,
매출원가,"1,456.1","1,653.2","1,664.0","1,771.0","1,977.8",,11.7,
매출총이익,707.7,801.5,572.8,846.9,"1,040.8","1,174.8",22.9,12.9
판매비와관리비,177.7,196.2,236.8,246.8,282.3,,14.4,
영업이익,530.0,605.3,336.0,600.1,758.6,854.7,26.4,12.7
*기타영업손익,,,,,,,,
영업이익(발표기준),530.0,605.3,336.0,600.1,758.6,,26.4,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,7.5,11.5,2.4,2.4,5.5,,123.5,
금융원가,10.9,15.5,23.0,16.1,9.3,,-42.3,
기타영업외손익,-102.8,-162.4,-103.8,-59.0,78.4,,233.0,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,423.9,438.9,211.6,527.4,833.1,865.6,58.0,3.9
법인세비용,96.1,89.1,34.5,110.2,193.1,,75.3,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,327.8,349.8,177.2,417.2,640.0,,53.4,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,327.8,349.8,177.2,417.2,640.0,671.8,53.4,5.0
기타포괄이익,1.0,-10.0,-7.7,-8.7,-1.2,,86.4,
총포괄이익,328.8,339.9,169.5,408.5,638.8,,56.4,
*주당계속사업이익,"1,116","1,191",603,"1,421","2,179",,53,
*주당순이익,"1,116","1,191",603,"1,421","2,179",,53,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"1,116","1,191",603,"1,421","2,179",,53,
*(지배주주지분)주당순이익,"1,116","1,191",603,"1,421","2,179","2,288",53,5
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
