항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,501.7","4,933.0","5,283.1","5,877.9","6,851.1",16.6
*내수,"3,888.0",,"4,610.5","5,163.7",,
*수출,613.7,,672.6,714.3,,
매출원가,"2,725.9","2,946.3","3,093.9","3,351.8","4,102.7",22.4
매출총이익,"1,775.8","1,986.7","2,189.2","2,526.1","2,748.4",8.8
판매비와관리비,"1,128.8","1,307.8","1,444.1","1,502.7","1,678.4",11.7
영업이익,647.0,678.9,745.1,"1,023.4","1,069.9",4.5
*기타영업손익,,,,,,
영업이익(발표기준),647.0,678.9,745.1,"1,023.4","1,069.9",4.5
*[구K-IFRS]영업이익,,,,,,
금융수익,99.0,343.0,89.9,90.9,102.3,12.5
금융원가,53.0,62.4,33.2,51.3,26.2,-49.0
기타영업외손익,12.4,46.7,12.4,9.1,19.4,112.8
"종속기업,공동지배기업및관계기업관련손익",43.3,39.3,223.8,298.4,586.0,96.4
법인세비용차감전계속사업이익,748.7,"1,045.4","1,038.1","1,370.6","1,751.4",27.8
법인세비용,212.0,199.7,243.8,303.5,303.1,-0.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,536.7,845.7,794.3,"1,067.1","1,448.3",35.7
중단사업이익,"3,983.0",,,,,
*중단사업법인세효과,12.3,,,,,
당기순이익,"4,519.8",845.7,794.3,"1,067.1","1,448.3",35.7
기타포괄이익,7.1,-21.5,14.4,-8.4,15.1,279.7
총포괄이익,"4,526.8",824.2,808.7,"1,058.7","1,463.4",38.2
*주당계속사업이익,"6,126","15,206","12,779","3,434","4,660",36
*주당순이익,"57,026","15,206","12,779","3,434","4,660",36
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"6,126","15,206","12,779","3,434","4,660",36
*(지배주주지분)주당순이익,"57,026","15,206","12,779","3,434","4,660",36
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
