항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"6,794.3","6,015.5","5,596.7","9,546.6","12,316.2","13,596.0",29.0,10.4
*내수,,888.3,"1,062.3",,,,,
*수출,,"5,127.2","4,534.4",,,,,
매출원가,"5,986.2","5,222.7","4,829.0","8,706.8","10,663.3",,22.5,
매출총이익,808.1,792.8,767.7,839.8,"1,652.9",,96.8,
판매비와관리비,402.3,368.9,463.1,553.8,691.9,,24.9,
영업이익,405.8,423.8,304.6,286.0,961.0,"1,089.0",236.0,13.3
*기타영업손익,,,,,,,,
영업이익(발표기준),405.8,423.8,304.6,286.0,961.0,,236.0,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,130.3,102.6,157.0,236.2,322.1,,36.4,
금융원가,217.3,116.3,143.2,328.7,298.5,,-9.2,
기타영업외손익,-5.2,-4.1,-14.9,6.0,-53.9,,"-1,006.6",
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,313.6,406.1,303.5,199.5,930.7,,366.4,
법인세비용,64.3,35.4,69.5,0.7,97.5,,"14,193.4",
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,249.3,370.7,234.0,198.9,833.2,,319.0,
중단사업이익,,,,-92.0,-39.8,,56.8,
*중단사업법인세효과,,,,,,,,
당기순이익,249.3,370.7,234.0,106.8,793.4,,642.8,
기타포괄이익,-22.0,-39.8,32.7,-88.5,194.1,,319.2,
총포괄이익,227.3,330.9,266.7,18.3,987.5,,"5,297.2",
*주당계속사업이익,"5,012",737,422,496,"1,150",,132,
*주당순이익,"5,012",737,422,346,"1,071",,210,
*희석주당계속사업이익,,685,398,491,"1,139",,132,
*희석주당순이익,,685,398,343,"1,060",,209,
*(지배주주지분)주당계속사업이익,"5,012",737,422,496,"1,150",,132,
*(지배주주지분)주당순이익,"5,012",737,422,346,"1,071","1,227",210,15
*(지배주주지분)희석주당계속사업이익,,685,398,491,"1,139",,132,
*(지배주주지분)희석주당순이익,,685,398,343,"1,060",,209,
